candidate_record_id,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_distinct_oos_states,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,t1_has_linked_update,delta_linked_record_count,delta_oos_count_total,delta_de_count_total,delta_distinct_oos_states,delta_days_since_latest_oos,delta_days_since_latest_de,delta_source_diversity,delta_state_missing_ratio,delta_cross_source_conflict_count,delta_link_confidence_mean,delta_low_confidence_link_share,delta_oos_decay_90d,delta_de_decay_90d,delta_oos_decay_365d,delta_de_decay_365d,delta_latest_source_oos_count,delta_latest_source_de_count,delta_active_address_oos_count,delta_recent_latest_source_oos_count_365d,delta_recent_latest_source_de_count_365d,delta_historical_latest_source_oos_count,delta_recent_cross_source_conflict_count_365d,delta_recency_weighted_latest_source_oos,delta_oos_evidence_after_latest_de_count,delta_de_evidence_after_latest_oos_count,delta_recent_oos_after_latest_de_present,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_recent_oos_cross_source_confirmation_present_90d,delta_active_address_de_count,delta_oos_to_de_transition_count,delta_de_to_oos_transition_count,delta_post_60d_oos_vehicle_signal_count,delta_current_within_60_day_grace_proxy,delta_current_past_60_day_grace_proxy,delta_days_past_60_day_grace_proxy,delta_post_60d_active_oos_credential_signal_count,delta_post_60d_combined_title_active_credential_conflict_present,delta_post_60d_prior_state_persistence_any_present,delta_post_60d_prior_state_persistence_cross_source_present,delta_new_meaningful_oos_title_signal_post_60d_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-V95EHLZUHQ,0,0,0,0,0,0,0,0,0,3,0,3,1,2,0,-82.0,55.0,0,0.0,0,-0.001948051948051921,0.0,0.3773100251617354,0.47037321305751845,0.4577965461759306,1.3705838114705793,-1,1,0,0,2,-1,2,-0.19316017766747517,0,-1,0,1,0,0,1,2,1,0,0,1,38,0,0,0,0,0,0.0,0
CAN-JUR9CRBOBB,2,1,1,0,1,2,1,0,1,0,1,2,1,1,0,-116.0,-172.0,0,-0.010256410256410262,2,0.0011282051282051064,-0.03076923076923077,0.6533872199543522,0.644221687757601,0.6335920938417239,0.7405744500814753,-1,1,0,-1,1,0,1,-0.38056617251261216,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,1
CAN-VLWN74ODYS,1,0,1,0,0,1,0,1,0,1,1,2,0,2,0,39.0,-54.0,0,-0.011904761904761904,2,-0.00035714285714283367,-0.011904761904761904,-0.20028770498896986,1.4044656950264272,-0.13885497009267067,1.7881712972328523,0,1,0,0,1,0,1,-0.09470960187633914,-1,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1
CAN-3X6FPE9Q6I,1,0,1,0,0,1,1,0,0,2,1,3,0,3,0,87.0,-180.0,0,0.0,0,-0.0017207792207791783,0.03246753246753245,-0.04594269928097751,2.0414291907148705,-0.26332794515604796,2.5415707204663085,-1,1,0,0,1,-1,0,-0.5487160753989182,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,48.0,1
CAN-337GK316E5,2,1,1,0,1,2,0,1,1,0,1,2,1,1,0,-1.0,-237.0,0,0.0,0,-0.000267857142857153,-0.008928571428571425,0.38636303381122183,0.6221252007332212,0.6790049160549514,0.6597365249733742,1,-1,1,1,0,0,2,0.7437698449057542,-1,1,-1,0,1,0,0,0,1,-1,0,-1,-462,0,0,-1,0,0,43.5,2
CAN-76ADVG9NVE,1,0,1,0,0,1,0,1,0,2,1,3,1,2,0,-191.0,-174.0,1,0.0,2,-0.0040769230769232,0.05384615384615385,0.4557396814329968,1.4016942810557753,0.5584661205792276,1.489425058239056,0,1,1,-1,1,1,-2,-0.1706720972683149,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,10.0,0
CAN-NTAINPIZ0A,2,1,1,0,1,2,0,0,2,1,1,3,1,2,0,-33.0,22.0,0,0.0,2,0.0010504201680672232,0.0,0.24194569512665653,0.6495752356748425,0.187622768434065,1.3868733141887524,-2,2,0,-2,2,0,0,-1.122492957772766,1,-1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,33.5,1
CAN-IW6JXZW0WC,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,-91.0,137.0,0,0.0,0,-0.00019230769230771383,-0.006410256410256401,0.32428076493176894,-0.026300317494553214,0.4087093350679334,-0.2845406462308435,0,0,0,-1,0,1,0,-0.06611096012557782,1,0,0,1,0,0,0,0,0,0,0,0,137,0,0,0,0,0,36.0,1
CAN-HHCL4OHBWI,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,16.0,-250.0,0,-0.005494505494505503,2,0.00010989010989004289,-0.010989010989011005,-0.24275104257915436,0.8075673398678422,-0.1041476680422897,0.8995599278133197,-1,1,0,-1,1,0,3,-0.7504833327740434,-4,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22.0,0
CAN-070IVOS11T,1,0,1,0,0,1,0,0,1,1,1,2,1,1,0,-43.0,-60.0,0,0.0,2,-0.00511904761904769,0.05952380952380952,-0.20426345986730365,0.467586335205447,0.06135694077259268,0.5610414249000111,-1,1,0,0,1,-1,3,-0.6986673928335958,0,0,0,1,0,0,0,1,0,1,-1,1,106,0,0,1,0,0,19.0,0
CAN-92WQFWID3C,2,0,1,1,0,1,1,1,0,2,1,4,1,2,0,-324.0,25.0,0,0.07692307692307693,0,-0.004102564102564044,0.0,0.3394578574862192,0.5406647972398666,0.4490319103783067,1.39866060906243,-1,1,0,1,2,-2,3,-0.09452846197629516,0,0,0,0,0,0,0,2,1,0,-1,1,69,0,0,0,0,0,29.0,1
CAN-OUUU51REC4,1,0,1,0,0,1,0,1,0,2,1,3,0,3,0,84.0,-55.0,0,0.0,-2,0.0018333333333333535,-0.04999999999999999,-0.4545087861601406,1.7654097451331796,-0.3165606741003373,2.477417917363108,-2,2,0,-1,2,-1,0,-0.9740208380660862,-1,3,-1,-1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,12.0,0
CAN-54YPSJ2HOY,2,1,1,0,1,2,0,2,0,1,1,3,2,1,0,-32.0,-34.0,0,0.0,0,0.00028846153846151523,-0.028846153846153855,1.243128924824447,0.6425290949088616,1.6705468941546555,0.7699557884481472,0,0,0,0,0,0,0,-0.020976266326711457,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,23.0,1
CAN-6GYH2VM17T,2,2,0,0,1,2,2,0,0,1,1,3,2,1,0,-54.0,-377.0,0,0.0,0,-0.0017307692307693134,0.0,1.2791863177223042,0.5930228467804977,1.5776743849259136,0.599945963211884,1,-1,0,1,1,0,2,0.9867817119753286,1,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,29.0,1
CAN-I1I5ZEBNOS,2,1,1,0,1,2,0,1,1,3,1,5,3,2,0,26.0,0.0,0,0.0,0,0.0027840909090909305,-0.02840909090909091,0.6368567082403238,0.3578880248682148,1.9540366271671634,1.047320715474629,1,-1,1,1,-1,0,0,0.6979267445208739,0,0,0,1,0,1,0,2,3,0,-1,0,0,0,0,0,0,0,18.0,1
CAN-VGA5ERF323,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,48.0,-85.0,0,0.0,-2,-0.00019230769230771383,-0.006410256410256401,-0.3905229407612344,0.6044990664897121,-0.23253049500320122,0.7874269387303816,-1,1,0,-1,1,0,0,-0.9326925600936838,-2,1,-1,-2,1,-1,1,1,0,0,1,0,0,0,0,0,0,0,39.0,1
CAN-1ILR4V7QSU,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,20.0,-115.0,0,0.0,0,-0.005054945054945081,0.06593406593406592,-0.015804534555295388,0.8141477042613132,-0.06598652677670169,0.9041896975757657,-1,1,0,-1,1,0,-2,-0.5382223680951882,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,15.0,0
CAN-UAT456IPE8,2,1,1,0,1,2,1,1,0,0,1,2,1,1,0,-56.0,-95.0,0,-0.011904761904761904,0,0.001547619047619131,0.0,0.7016967921237962,0.785479093995052,0.8675250746306773,0.9077162893200563,-1,1,0,1,1,-2,3,0.11336538509573857,-1,1,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,29.0,1
CAN-JPQG1LX2MI,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,28.0,28.0,0,-0.004166666666666666,0,-0.003249999999999864,0.041666666666666685,0.4885676530228912,-0.011449303422824707,0.8019296034455614,-0.08723002705263916,0,0,0,1,0,-1,0,0.633275146404197,1,0,0,1,0,1,0,0,0,0,0,0,28,0,0,0,0,0,52.0,1
CAN-WIW90UQ920,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-17.0,80.0,0,0.0,-2,-0.0003205128205128194,-0.006410256410256401,0.03932056696736774,-0.29210989292541023,0.4561029154929095,-0.31700450121504486,1,-1,1,1,0,0,1,0.5352438355728601,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
CAN-E3C8YWWQ7Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,169.0,0,0.0,0,0.0,0.0,-0.3968749297593682,-0.3173292510921853,-0.7756755605860199,-0.5451987969739571,0,0,0,-2,0,2,-2,-0.6049077058369199,0,0,0,0,0,0,0,0,0,0,-1,1,109,0,0,0,0,0,0.0,0
CAN-3KH9A6IWRD,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,41.0,-34.0,0,0.0,0,-0.0003636363636363438,0.0,-0.00168842087552606,0.6717678068530537,-0.05237029850220709,0.8369526439324884,0,0,0,0,1,0,0,-0.015175596298861477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0
CAN-3EBVNYT2KD,2,2,0,0,1,2,1,1,0,0,1,2,2,0,0,-17.0,98.0,0,0.0,0,0.0036274509803921884,-0.03137254901960784,0.8019055066163858,-0.3423735641592691,1.3137572038469383,-0.39744361034662634,0,0,1,1,-1,-1,1,0.6009957450067973,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.5,1
CAN-1EJVSHCWNY,2,1,1,0,1,2,1,0,1,0,1,2,1,1,0,-191.0,-27.0,0,0.0,0,-0.0028461538461538316,0.056410256410256404,0.8090382807844974,0.4339157751158812,0.6920600602044376,0.481180887645428,0,0,0,1,1,-1,3,0.34847695348426755,1,-1,1,1,0,0,0,1,1,1,0,0,105,0,0,1,0,0,7.5,0
CAN-V2R3ZOQEJ1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,3.0,37.0,0,0.0,0,0.002000000000000113,0.0,0.2179446671721723,-0.09993600729118801,0.4232030572214138,0.412654395305214,-1,1,0,0,1,-1,1,-0.48003620150174586,0,0,0,0,0,0,0,1,0,0,-1,1,116,0,0,0,0,0,0.0,0
CAN-WOQVTRSPZN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0,177.0,0,0.0,0,0.0,0.0,-1.1572609885689376,-0.3844895687232267,-1.1244080963095606,-0.9258467539517188,0,0,0,-2,0,2,0,-1.0027192330577996,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-MDWNE723VW,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,62.0,-328.0,0,0.0,0,-0.00019230769230771383,-0.006410256410256401,-0.04564230150157367,0.787259701057207,-0.2037549579178093,0.7387362705736762,0,0,0,0,0,0,0,-0.06379463894104986,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19.0,0
CAN-DOPNRIG3J7,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,119.0,-155.0,0,0.0,4,-0.0006593406593405904,0.0,-0.9925982796134628,0.6916044262527088,-0.8048860952095169,0.7041763554897278,-1,1,0,-1,1,0,2,-1.4251637116414213,-3,1,-1,-2,1,-1,1,1,0,0,1,0,0,0,0,0,0,0,17.0,0
CAN-6QAYDH0ADT,2,1,1,0,1,2,1,0,1,4,1,6,4,2,0,-264.0,-229.0,0,0.0,-2,-0.00035714285714272265,0.0,2.5749066600376915,1.2326601545443006,3.3557791405394406,1.4166565555233412,2,-2,1,2,0,0,2,2.39046986121253,2,-1,1,3,2,1,1,2,4,0,-1,0,0,0,0,0,0,0,33.0,1
CAN-4IPKUJXM5L,2,1,1,0,1,1,1,1,0,0,1,2,1,1,0,-38.0,-28.0,0,-0.008928571428571425,-4,-0.004017857142857295,0.04464285714285715,0.7510217369455212,0.6332690051143768,0.8426263075740872,0.8402712276985591,1,-1,0,1,-1,0,-4,0.850943474009521,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.5,1
CAN-XFPTBZAKD4,2,2,0,0,1,2,0,1,1,2,1,4,2,2,0,-99.0,-337.0,0,0.0,2,0.0005714285714287781,0.0,1.313190056886448,1.6585015300473183,1.7039674531400262,1.8537850175407642,-2,2,1,0,1,-2,1,-0.5327068155896906,-1,2,-1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,42.5,2
CAN-FR0BWWT3A8,2,1,1,0,1,2,1,1,0,1,1,3,2,1,0,-134.0,-91.0,0,-0.016666666666666663,2,0.0015000000000000568,-0.016666666666666663,1.4071640619525216,0.6910072422633422,1.5651761560835142,0.7891368563273082,-1,1,1,0,1,-1,3,-0.21324481655429484,1,-1,1,2,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,9.0,0
CAN-G0L4UBD0A7,2,1,1,0,1,2,0,0,2,0,1,2,1,1,0,-38.0,-85.0,0,-0.009615384615384609,0,-3.2051282051415164e-05,-0.0032051282051282007,0.15328935561383328,0.3074326290231051,0.5083616678894556,0.31369770485260684,0,0,0,0,0,0,0,-0.11477483375948072,-2,0,-1,0,1,0,0,1,1,0,-1,1,11,0,0,0,0,0,48.5,2
CAN-JCK74X4W0W,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,141.0,3.0,0,0.0,0,0.0003030303030303605,-0.015151515151515166,-0.062112419707739466,0.1532720836075867,-0.4198232375629407,0.3967543175819013,-1,1,0,0,1,-1,0,-0.5386242246545028,0,1,0,0,0,0,1,1,0,0,-1,1,81,0,0,0,0,0,10.0,0
CAN-HDSDDNZC20,1,0,1,0,0,1,0,1,0,3,1,4,2,2,0,-406.0,-2.0,0,-0.024242424242424246,2,-9.090909090903043e-05,0.0,1.2292199065269946,0.46436995930545377,1.4966278543656342,1.1940368181351126,1,0,1,2,1,-1,4,1.4095988444896932,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,27.0,0
CAN-TVWR08PFRB,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,54.0,-395.0,0,0.0,0,0.0017619047619047423,0.0,-0.103856760361668,0.7401610474625536,-0.17836656230303882,0.7928050078485211,0,0,0,0,1,0,1,-0.09049208429570121,-1,1,-1,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,34.0,1
CAN-1AASQGX2CY,1,0,1,0,0,1,0,0,1,1,1,2,0,2,0,185.0,-244.0,0,-0.011904761904761904,0,-0.00035714285714283367,-0.011904761904761904,-0.03549059125734323,1.1406758006931534,-0.41793718772772426,1.1963042919631564,-1,1,0,0,1,-1,0,-0.5639334636820694,0,2,0,0,1,0,0,1,0,0,-1,1,125,0,0,0,0,0,9.0,0
CAN-QN7D4RMLGM,4,2,2,0,2,1,2,0,2,2,1,6,2,4,0,-30.0,-41.0,0,0.0,0,-0.00695238095238071,0.06666666666666665,0.656490715406779,2.243154527197644,0.9405708746349299,3.1534114570812566,-3,3,0,-2,3,-1,1,-2.0146383380381794,-1,2,-1,0,1,0,1,3,0,0,-1,1,63,0,0,0,0,0,28.5,1
CAN-908V6WHWCS,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,110.0,20.0,0,0.07692307692307693,-2,0.0034965034965035446,-0.013986013986013984,-0.053041072223668315,-0.16591755639944594,-0.2653468599941031,0.3976406249057076,-1,1,0,0,1,-1,0,-0.33723430550702127,0,1,0,0,-1,0,0,1,0,0,-1,1,50,0,0,0,0,0,0.0,0
CAN-LN7251FHUX,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,-35.0,-79.0,0,0.0,0,-0.00013986013986011514,-0.013986013986013984,-0.0253252085583745,0.1686714131891251,0.22949687620965165,0.28750882480379714,0,0,0,1,0,-1,1,0.0994741848027072,-1,0,0,1,0,0,0,1,1,0,-1,1,122,0,0,0,0,0,0.0,0
CAN-3NG91MHXO7,2,0,2,0,0,2,1,1,0,0,1,2,0,2,0,18.0,-40.0,0,0.0,0,0.0019047619047619646,-0.011904761904761904,-0.10975422688919834,1.2646016894752405,-0.052177932694612794,1.7265288566183283,0,0,0,0,1,0,1,-0.032046831362583794,0,0,0,0,1,0,1,0,0,0,0,0,18,0,0,0,0,0,51.5,2
CAN-Z10NEOQ4MK,2,1,1,0,1,2,1,1,0,0,1,2,1,1,0,27.0,-3.0,0,0.0,0,-0.0003636363636364548,0.0,-0.620426188079346,0.08116887967849551,-0.2527546412275412,-0.07666820942570896,0,0,0,1,0,-1,1,-0.050986601310241575,-1,1,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,33.5,1
CAN-4TE7NMPPJE,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,76.0,-6.0,0,0.0,0,-0.00016483516483511984,-0.005494505494505503,-0.02635184424336126,0.06579088470161154,-0.21339499449096078,0.49348322414577517,0,0,0,0,0,0,0,-0.04300699713056949,0,1,0,0,1,0,1,0,0,0,0,0,76,0,0,0,0,0,4.0,0
CAN-BC7LWI7DC0,2,0,2,0,0,2,1,1,0,0,1,2,0,2,0,16.0,-160.0,0,0.0,2,-0.00026785714285726403,-0.008928571428571425,-0.22011875374186052,1.419960164358919,-0.10205391285122234,1.7828226453537748,-1,1,0,-1,1,0,2,-0.5898893297007541,-2,1,-1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,38.5,1
CAN-7LDHGE6GQ9,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,-123.0,0.0,0,-0.011904761904761904,1,-0.0005952380952380931,-0.011904761904761904,0.5885247181584581,0.07398946960856789,0.549579931053441,0.41974567926720896,0,1,0,1,1,-1,3,0.6263033911463212,1,-1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0
CAN-ZL6567MUKS,1,0,1,0,0,1,0,0,1,3,1,4,1,3,0,-5.0,-334.0,0,-0.02857142857142858,0,0.002571428571428447,-0.02857142857142858,0.27984138727296737,1.69457992966024,0.5864119007694659,2.318563866290026,-1,1,0,1,2,-2,4,0.4797514089592745,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,41.0,1
CAN-5AP4PCTW20,2,2,0,0,1,2,0,0,2,4,1,6,5,1,0,-118.0,-267.0,0,0.0,-2,-0.0013125000000001608,0.024999999999999994,2.8263782126403427,0.5749964259522351,4.067658508004764,0.5691645037864963,2,-2,0,3,0,-1,3,2.3624503005692876,1,0,0,3,1,1,1,1,3,0,1,0,0,0,0,0,0,0,25.5,1
CAN-0LVRQM5VTY,2,0,2,0,0,1,0,2,0,0,1,2,0,2,0,167.0,-129.0,0,0.0,0,-0.0003076923076922311,-0.010256410256410262,-0.220555653366802,1.1075511242303255,-0.46887620543292474,1.1927039417952234,0,0,-1,0,1,0,1,-0.31486230835681184,0,2,0,0,1,0,0,0,0,0,-1,1,107,0,0,0,0,0,36.0,1
CAN-2RUM709LFI,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,27.0,27.0,0,-0.009523809523809518,2,-0.00023809523809514843,-0.004761904761904759,-0.21194907337443913,0.49660079293903125,-0.17040748420968255,0.8313536641549502,-1,1,0,-1,1,0,1,-0.9056483950395651,0,1,0,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.0,1
CAN-F953MK2ZGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,0.0,0,0.0,0.0,-0.10179206686027281,-0.12444931619763033,-0.1549217541042769,-0.1893843693316044,0,0,0,0,-1,0,-1,-0.08902306810909422,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.0,0
CAN-2UGC3PJWW5,2,2,0,0,1,2,2,0,0,1,1,3,3,0,0,-44.0,110.0,0,0.0,0,0.0034855769230770495,-0.04326923076923078,1.5537445526913025,-1.3270110301525135,2.3882378975115834,-0.744401415801728,1,-1,1,2,-1,-1,3,1.4008420820595202,3,-3,1,3,-3,1,0,0,1,0,0,0,0,0,0,0,0,0,50.0,2
CAN-T2MXQ0S8A2,2,2,0,0,1,2,0,1,1,1,1,3,2,1,0,-543.0,-328.0,0,-0.05844155844155843,1,-0.001948051948051921,0.0,1.8562496932415258,0.6956232035853146,1.6278058824491464,0.7919645966592274,1,0,1,2,0,-1,0,1.5425238062978284,2,-1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.5,0
CAN-T24W1R3U06,2,1,0,1,1,2,1,1,0,1,1,3,2,0,0,-345.0,132.0,0,0.07142857142857142,-2,0.0005519480519481368,0.0,1.3410843915851423,-0.05078983560193748,1.5517937017023624,-0.3237254512984973,2,-2,0,2,-1,0,0,1.631811497202753,2,-1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,49.5,2
CAN-AUAYH7RVG1,1,0,1,0,0,1,0,1,0,2,1,3,2,1,0,18.0,-445.0,0,0.0,-2,-0.0013333333333332975,0.0,0.6198913378499887,0.7526069431881979,1.2091686207673646,0.5737777618302207,1,-1,0,1,1,0,2,0.6168366095006177,-1,1,-1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,29.0,0
CAN-Z8MAV3XV6H,1,1,0,0,1,1,0,1,0,1,1,2,2,0,0,-64.0,109.0,0,0.0,0,0.001993006993007085,-0.013986013986013984,0.9159710338876698,-0.21493309535836297,1.4882505495118847,-0.37762675946394997,0,0,1,1,-1,-1,-1,0.8036228383381334,2,0,0,2,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,44.0,1
CAN-EXFZPJ9GFU,1,0,1,0,0,1,1,0,0,1,1,2,1,1,0,72.0,-167.0,0,0.0,0,-0.00550000000000006,0.04999999999999999,-0.17497691719733754,0.3725203774116117,0.405358604306703,0.013631519602794295,1,-1,0,1,-1,0,0,0.4220911164270502,-1,1,-1,-1,1,0,0,0,1,0,0,0,190,0,0,0,0,0,26.0,0
CAN-7KCFS10PN4,2,1,1,0,1,2,1,0,1,2,1,4,2,2,0,-76.0,-12.0,0,0.0,0,0.0027083333333333126,-0.02083333333333333,0.9843510469622564,0.49661382316090186,1.2838776856219423,1.0609330086497253,1,-1,1,1,0,0,2,1.075366449396479,1,-1,1,2,0,1,0,1,2,-1,0,-1,-165,0,0,-1,0,0,47.5,2
CAN-2ZBXTGTFXO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,82.0,0,0.0,0,0.0,0.0,-0.07065425530010433,-0.009077594473490947,-0.13070432454710124,-0.06014477967668469,0,0,0,0,0,0,0,-0.0895284700993213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-A272JRB7SZ,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-510.0,59.0,0,0.0,4,0.0019523809523810387,0.0,0.873800258134158,-0.8514528760615936,0.8256754124953272,-0.4033390946661486,1,-1,-1,1,-1,0,3,0.9700724360405784,1,-4,1,1,0,0,0,0,1,0,-1,1,10,0,0,0,0,0,13.0,0
CAN-FUNIRZSNWI,2,2,0,0,1,2,0,0,2,3,1,5,4,1,0,-160.0,-127.0,0,0.0,-2,-0.0008522727272728403,-0.02840909090909091,2.330245888140835,0.2534031403305228,3.0962678280030174,0.2983898989759064,2,-2,1,2,0,0,2,2.171783855035498,1,0,0,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,30.5,1
CAN-NBHBPULX8I,2,2,0,0,1,1,1,1,0,1,1,3,2,1,0,-98.0,-372.0,1,0.0,3,-0.0006923076923076588,-0.023076923076923078,1.3550047539293906,0.6642852695365962,1.579153540263036,0.8193252041725493,0,1,2,0,1,0,2,0.27940689876277247,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1
CAN-OOYNDOAL1O,2,1,1,0,1,2,2,0,0,0,1,2,1,1,0,-438.0,27.0,0,0.0,4,0.002142857142857113,-0.011904761904761904,0.6684588572643522,0.1690640071372571,0.8094208856719498,0.6538787608909993,1,-1,0,1,0,0,3,0.9094168868248205,0,-2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,1
CAN-07NH0GGO91,1,0,1,0,0,1,0,1,0,1,1,2,0,2,0,169.0,8.0,0,0.0,2,-0.004256410256410215,0.046153846153846156,-0.5068813425849282,0.4484674696466383,-0.94528488164568,1.2000472966282778,-2,2,0,-3,2,1,-1,-1.5651112447163316,0,2,0,0,0,0,1,2,0,0,-1,1,109,0,0,0,0,0,49.0,1
CAN-Y7C3SKI1TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,97.0,0,0.0,0,0.0,0.0,-0.08699732336722932,-0.17376390666844524,-0.309325301698012,-0.26148198815673673,0,0,0,-1,0,1,-1,-0.14402544051725807,0,0,0,0,0,0,0,0,0,0,-1,1,37,0,0,0,0,0,0.0,0
CAN-1N0TT133VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,0,0.0,0,0.0,0.0,-0.002165212701924827,-0.14606729927880213,-0.03809151775103392,-0.1372989063234149,0,0,0,0,0,0,0,-0.015832294267732194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-TF8F7HXS8H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,84.0,0,0.0,0,0.0,0.0,-0.10011022661747931,-0.26137043700000956,-0.3210425981683258,-0.28582901248363446,0,0,0,-2,0,2,-2,-0.15690562663528773,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-NLM2FQOWDX,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,184.0,-75.0,0,0.0,0,-0.0006410256410256387,0.0,-0.38797243716478347,0.5059154058338571,-0.6004879228680275,0.3741590238079482,-1,1,0,-1,1,0,-1,-0.6239953493940551,0,1,0,0,0,0,1,1,0,0,-1,1,124,0,0,0,0,0,12.0,0
CAN-71NZ4LLTW0,2,1,1,0,1,2,1,1,0,2,1,4,1,2,0,-1.0,19.0,0,0.0625,0,-0.00031250000000004885,0.0,0.16825167494263427,0.2280734682739618,0.3048913569181937,1.0799656873565358,0,0,0,1,0,-1,2,0.11705950817090205,1,-1,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,43.0,2
CAN-0ELVPE0E8Z,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,110.0,33.0,0,-0.004761904761904759,0,-0.004619047619047634,0.06190476190476191,-0.1377078604212647,-0.34892133493619193,-0.2855520929337776,0.1768156410590418,0,0,0,0,-1,0,-1,-0.13116822907955783,0,1,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,48.0,1
CAN-I3PXA23LZ0,1,0,1,0,0,1,1,0,0,1,1,2,0,2,0,113.0,-619.0,0,-0.010256410256410262,2,-0.005487179487179583,0.06666666666666667,-0.24112912813087548,1.2328900313655622,-0.4174009361746993,1.5179336868046784,-2,2,0,-2,2,0,0,-1.4125387534210037,-4,2,-1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,31.0,1
