candidate_record_id,linked_record_count,source_diversity,state_missing_ratio,link_confidence_mean,oos_share_known_state,distinct_oos_states,active_address_oos_count,active_address_de_count,active_oos_credential_count,active_de_credential_count,de_count_90d,historical_oos_count_over_365d,days_since_latest_oos,latest_oos_recency_advantage_days,historical_oos_only,oos_decay_share_365d,recent_oos_independent_source_count_90d,recent_latest_source_oos_count_365d,recent_latest_source_de_count_365d,recent_cross_source_conflict_present_365d,de_residency_proxy_present,days_past_60_day_grace_proxy,post_60d_oos_vehicle_signal_count,post_60d_prior_state_persistence_any_present
CAN-QBCN8GCKZY,9,4,0.0,0.9483333333333334,0.3333333333333333,1,0,0,1,1,0,2,364.0,-163.0,0,0.2389148268050416,0,1,1,1,0,0,0,0
CAN-LWMJSXHIC7,19,5,0.1052631578947368,0.9552631578947366,0.3529411764705882,2,2,1,0,1,0,3,3.0,248.0,0,0.501934834487927,2,2,1,1,1,0,0,0
CAN-JDCQU5WA5S,13,5,0.0,0.961153846153846,0.6153846153846154,1,0,0,0,0,0,5,50.0,246.0,0,0.5634014348879162,1,2,2,1,1,0,0,0
CAN-Q7HNG2GSBG,12,5,0.0,0.9591666666666666,0.5833333333333334,1,0,0,1,0,1,6,80.0,-55.0,0,0.5836152495598406,1,1,1,1,0,0,0,0
CAN-6NARL779MS,12,5,0.0833333333333333,0.9575,0.4545454545454545,1,0,0,0,2,1,3,12.0,0.0,0,0.4181527250085491,1,2,2,1,1,447,0,0
CAN-I6A6TLNAEK,12,5,0.0833333333333333,0.9591666666666666,0.4545454545454545,1,0,0,0,0,0,4,334.0,-169.0,0,0.4571893156560435,0,1,2,1,1,0,0,0
CAN-FMUDUDCCQ1,15,5,0.0,0.9476666666666668,0.4,3,1,0,0,1,0,4,59.0,141.0,0,0.3873431233745447,1,2,3,1,0,0,0,0
CAN-6PXEHF8U9A,10,5,0.0,0.96,0.6,1,0,1,1,1,0,6,422.0,-323.0,1,0.3610796627323763,0,0,1,0,0,0,0,0
CAN-77C3LN7F3W,14,5,0.0714285714285714,0.9621428571428572,0.5384615384615384,1,1,0,0,1,0,6,174.0,23.0,0,0.5262697103381798,0,1,1,1,1,0,0,0
CAN-R2GQ9QC70X,7,3,0.0,0.9592857142857144,0.5714285714285714,1,0,0,1,0,0,2,166.0,177.0,0,0.6724573630414483,0,2,1,1,0,0,0,0
CAN-JFXPNATKCB,14,5,0.0,0.9571428571428572,0.5,1,0,1,1,0,0,5,110.0,-18.0,0,0.5482347734131073,0,2,2,1,0,0,0,0
CAN-XQ03J0NVRE,10,4,0.0,0.945,0.6,1,1,0,0,1,0,4,42.0,162.0,0,0.6071205209702022,1,2,0,0,0,0,0,0
CAN-D6N1PRVZX4,13,5,0.0,0.9434615384615388,0.4615384615384615,1,1,1,0,1,0,4,45.0,63.0,0,0.5000273925103155,1,2,1,1,1,48,0,0
CAN-XEBO74HVI2,12,5,0.0,0.9558333333333332,0.4166666666666667,1,1,0,0,0,0,3,258.0,366.0,0,0.5843847599518273,0,2,0,0,1,0,0,0
CAN-NM1ZI3SR0Z,13,5,0.0,0.9573076923076924,0.5384615384615384,1,1,1,1,0,1,5,27.0,27.0,0,0.4605294171932479,1,2,2,1,0,0,0,0
CAN-9MZNFXW1XL,11,5,0.0,0.9640909090909092,0.4545454545454545,1,0,0,1,1,1,5,489.0,-434.0,1,0.1950922991168572,0,0,3,0,1,0,0,0
CAN-B08WKL6OXJ,14,5,0.0714285714285714,0.9471428571428572,0.4615384615384615,1,0,0,0,1,0,5,135.0,60.0,0,0.4935865392899071,0,1,1,1,0,0,0,0
CAN-UU6X53E692,11,5,0.0909090909090909,0.9622727272727272,0.5,1,0,0,2,0,1,5,898.0,-889.0,1,0.1175178063067318,0,0,3,0,1,848,0,0
CAN-9JDS02RP60,15,5,0.0,0.9476666666666668,0.4666666666666667,2,1,0,1,2,0,4,39.0,207.0,0,0.5177405171780808,2,2,3,1,1,0,0,0
CAN-2G1JFT6ZTJ,12,5,0.0,0.9616666666666666,0.5833333333333334,1,0,0,0,1,0,3,18.0,426.0,0,0.8521729846477604,2,4,0,0,1,0,0,0
CAN-L0SP7JMIHO,11,5,0.0909090909090909,0.9559090909090908,0.7,1,0,0,1,0,0,4,21.0,384.0,0,0.7702519127086447,2,3,0,0,0,0,0,0
CAN-LLTSKFVXT5,11,5,0.0909090909090909,0.9640909090909092,0.5,1,1,0,1,0,1,3,45.0,-32.0,0,0.5549340170062917,2,2,1,1,0,0,0,0
CAN-BI6UPTQNW3,11,5,0.0,0.954090909090909,0.4545454545454545,1,1,0,0,1,0,2,113.0,213.0,0,0.6665624349109605,0,3,0,0,0,0,0,0
CAN-TELUJ788TA,8,5,0.0,0.945,0.75,1,0,0,1,1,0,4,284.0,57.0,0,0.697554006611316,0,2,1,1,0,0,0,0
CAN-MF3YOTPYUG,14,5,0.0714285714285714,0.9607142857142856,0.6153846153846154,1,0,1,0,0,0,7,134.0,-14.0,0,0.4852246669189865,0,1,2,1,1,369,0,0
CAN-U335I66X1L,12,5,0.0,0.9516666666666668,0.5833333333333334,1,0,0,1,1,0,6,272.0,-29.0,0,0.5216438612699524,0,0,1,0,0,0,0,0
CAN-EE22T85Z00,12,5,0.0,0.9591666666666666,0.5833333333333334,1,1,0,1,0,0,6,189.0,17.0,0,0.5283423459884076,0,1,1,1,0,0,0,0
CAN-1EDIVO89WQ,10,5,0.0,0.956,0.5,1,0,0,0,1,0,4,131.0,325.0,0,0.7251219711234679,0,1,0,0,0,0,0,0
CAN-7US9OUHJZZ,11,5,0.0909090909090909,0.9595454545454544,0.5,1,0,0,0,0,1,4,340.0,-295.0,0,0.4221544618393387,0,1,2,1,0,0,0,0
CAN-XP0H4OGY4R,12,5,0.0,0.9475,0.6666666666666666,1,1,0,0,1,1,6,94.0,-85.0,0,0.6298789831173329,0,2,2,1,1,0,0,0
CAN-R2K9KWW4IR,13,5,0.0,0.9534615384615384,0.4615384615384615,1,0,1,0,0,0,5,66.0,281.0,0,0.5305997727135161,1,1,0,0,0,0,0,0
CAN-73I5UOYJ8S,11,5,0.0,0.9640909090909092,0.5454545454545454,1,1,0,1,0,1,6,470.0,-388.0,1,0.353414442364365,0,0,3,0,0,0,0,0
CAN-U1Z8R52VZL,11,5,0.0,0.9604545454545454,0.3636363636363636,1,1,0,0,1,0,4,380.0,-254.0,1,0.3722731828962731,0,0,2,0,0,0,0,0
CAN-XG27DZO3KB,10,5,0.0,0.963,0.6,1,1,0,2,0,1,4,130.0,-106.0,0,0.5347909758745967,0,1,1,1,1,0,0,0
CAN-P1PYL25ZL9,14,5,0.0,0.9592857142857144,0.5,1,1,1,1,1,1,5,26.0,43.0,0,0.5841984913966192,1,2,2,1,0,0,0,0
CAN-1ECQAGI5JP,12,5,0.0833333333333333,0.95,0.5454545454545454,1,1,0,1,0,0,5,150.0,379.0,0,0.5582416337378611,0,1,0,0,1,0,0,0
CAN-N4BSTUTXRQ,13,5,0.0769230769230769,0.9557692307692308,0.5,1,0,0,1,1,0,3,4.0,314.0,0,0.6466395779802917,1,3,1,1,1,744,2,0
CAN-F7ABXDAHZE,13,5,0.0769230769230769,0.9534615384615384,0.5833333333333334,1,0,0,1,1,1,5,265.0,-233.0,0,0.6150501373976969,0,2,1,1,0,0,0,0
CAN-D40KMUYRCC,12,5,0.0,0.9558333333333334,0.5833333333333334,1,0,0,0,0,0,5,274.0,-164.0,0,0.5467167738885425,0,1,2,1,1,0,0,0
CAN-84VS7OTHWK,14,5,0.0714285714285714,0.9521428571428572,0.5384615384615384,1,0,0,0,1,1,4,7.0,35.0,0,0.5258941753677145,1,3,2,1,1,0,0,0
CAN-WM9XMB3PWK,12,5,0.0,0.9591666666666666,0.4166666666666667,1,0,0,0,1,0,3,46.0,48.0,0,0.4908644930404452,2,2,2,1,1,308,1,1
CAN-LGTT4L633J,12,5,0.0833333333333333,0.9616666666666666,0.6363636363636364,1,0,1,0,0,1,6,150.0,-133.0,0,0.4749271619156144,0,1,1,1,0,0,0,0
CAN-2B1096MPJS,12,5,0.0833333333333333,0.9558333333333334,0.6363636363636364,1,0,1,0,0,0,6,21.0,270.0,0,0.604761697418643,1,1,1,1,0,0,0,0
CAN-046H2OTGZ2,14,5,0.0714285714285714,0.9635714285714286,0.4615384615384615,1,1,0,0,1,1,4,134.0,-68.0,0,0.297180052812936,0,2,3,1,1,0,0,0
CAN-MEIBJK60VH,10,5,0.0,0.959,0.4,1,0,0,0,0,0,4,434.0,-323.0,1,0.2472256678452967,0,0,2,0,0,0,0,0
CAN-O4D2DLAWKI,11,5,0.0,0.946818181818182,0.3636363636363636,1,0,2,1,0,1,2,143.0,-143.0,0,0.3866616393895046,0,2,3,1,1,217,1,1
CAN-IL8QQWT5OK,14,5,0.0714285714285714,0.9571428571428572,0.5384615384615384,1,1,0,0,2,0,3,20.0,122.0,0,0.6738726132102735,1,3,1,1,1,0,0,0
CAN-NEJAGGG787,18,5,0.0,0.9477777777777776,0.4444444444444444,2,0,1,0,0,0,6,103.0,31.0,0,0.3215625698292997,0,2,2,1,1,263,1,1
CAN-GVYIKMFI01,11,5,0.0,0.9640909090909092,0.5454545454545454,1,1,1,0,1,2,4,48.0,-46.0,0,0.4779168065766223,1,1,2,1,1,0,0,0
CAN-E8WREAT26H,13,5,0.0769230769230769,0.958076923076923,0.4166666666666667,1,1,0,0,0,0,3,222.0,-66.0,0,0.5577289258205498,0,1,1,1,1,0,0,0
CAN-UK90NK9MK6,10,5,0.0,0.959,0.6,1,1,0,0,0,0,4,119.0,286.0,0,0.6917067218482201,0,2,0,0,1,0,0,0
CAN-N475PRCCVF,14,5,0.0,0.9621428571428572,0.5714285714285714,1,0,0,2,1,0,6,108.0,24.0,0,0.4920194965309855,0,2,2,1,1,749,1,1
CAN-T5ACUEME65,12,5,0.0,0.9616666666666666,0.5,1,0,1,0,0,0,5,87.0,254.0,0,0.4480927383121381,1,1,1,1,0,0,0,0
CAN-QHZI2LU513,18,5,0.0555555555555555,0.9544444444444442,0.2352941176470588,1,0,1,0,0,1,3,62.0,-39.0,0,0.3408511632832811,1,1,3,1,0,0,0,0
CAN-FPLA3VZS48,11,5,0.0,0.9640909090909092,0.4545454545454545,1,0,1,0,1,1,4,211.0,-145.0,0,0.3472509040462861,0,1,2,1,0,0,0,0
CAN-GXJ24HCJNA,11,5,0.0,0.9622727272727272,0.6363636363636364,1,0,0,0,2,0,5,105.0,330.0,0,0.8224367274262468,0,2,0,0,0,0,0,0
CAN-ZT2IKHIVWC,11,5,0.0,0.9577272727272728,0.4545454545454545,1,0,0,0,1,0,2,1.0,225.0,0,0.6061599148350776,1,2,1,1,1,0,0,0
CAN-MUPLMDT834,11,5,0.0,0.9495454545454546,0.4545454545454545,1,1,0,0,0,0,3,97.0,324.0,0,0.6500147357959855,0,2,0,0,0,0,0,0
CAN-OW71KH6RQ7,14,5,0.0,0.9478571428571428,0.5,1,1,0,0,0,1,6,46.0,10.0,0,0.3926424649842416,1,1,3,1,1,0,0,0
CAN-G36TJAL2Q4,14,5,0.0714285714285714,0.9585714285714284,0.5384615384615384,1,1,0,0,0,0,4,112.0,-5.0,0,0.4542700143382291,0,2,3,1,0,0,0,0
CAN-B5EQTB2LC6,10,5,0.0,0.953,0.5,1,0,0,0,0,1,3,197.0,-159.0,0,0.4543216881657364,0,1,2,1,1,798,0,0
CAN-O0L31WSOXI,14,5,0.0,0.9557142857142856,0.4285714285714285,1,1,0,0,1,1,3,140.0,-64.0,0,0.5418487849460034,0,2,3,1,1,0,0,0
CAN-CJG1ESE5OV,13,5,0.0,0.9588461538461538,0.6153846153846154,1,0,0,1,0,0,4,57.0,213.0,0,0.8476359670955398,1,3,1,1,1,0,0,0
CAN-15LMACETZC,13,5,0.0,0.9519230769230768,0.5384615384615384,1,0,0,0,0,0,6,34.0,443.0,0,0.5742143716313549,1,1,0,0,1,0,0,0
CAN-OQJMDWVDR6,13,5,0.0769230769230769,0.9596153846153844,0.5,1,0,0,0,0,1,4,33.0,34.0,0,0.5170756955670072,1,2,2,1,1,150,0,0
CAN-5SULZ3EPLX,13,5,0.0,0.945,0.4615384615384615,1,0,1,0,1,1,5,112.0,-65.0,0,0.3319536280524622,0,1,2,1,0,0,0,0
CAN-B71NIJK0PO,12,5,0.0,0.9516666666666668,0.5833333333333334,1,1,0,1,1,0,6,230.0,297.0,0,0.6709565820410137,0,1,0,0,1,0,0,0
CAN-3RND4T0X14,13,5,0.0,0.9557692307692308,0.4615384615384615,1,0,1,0,1,0,4,21.0,80.0,0,0.4141516018861195,1,2,3,1,1,41,0,0
CAN-Z3AKT906IV,15,5,0.0,0.957,0.4,1,0,1,1,1,2,4,209.0,-177.0,0,0.2810904704357315,0,1,4,1,0,0,0,0
CAN-D7OFE7904M,13,5,0.0,0.9626923076923076,0.5384615384615384,1,0,0,1,1,1,7,497.0,-476.0,1,0.2741876642558715,0,0,4,0,0,0,0,0
CAN-TH7FSXK3PY,14,5,0.0714285714285714,0.9635714285714286,0.5384615384615384,1,0,0,0,1,0,7,407.0,-99.0,1,0.5303998306878646,0,0,2,0,1,1819,2,0
CAN-YQ838YTNHA,14,5,0.0,0.9571428571428572,0.4285714285714285,1,0,1,0,0,1,4,58.0,19.0,0,0.3645107636132841,1,2,3,1,1,873,0,0
CAN-2Z0DNB6RWM,10,5,0.0,0.963,0.9,1,1,0,1,0,0,6,49.0,534.0,0,0.9126514106262634,1,3,0,0,0,0,0,0
CAN-U2DOG5J182,10,4,0.0,0.96,0.4,1,0,0,0,1,0,3,260.0,78.0,0,0.4325687911637491,0,1,1,1,0,0,0,0
CAN-2RO39SR77J,10,5,0.1,0.963,0.4444444444444444,1,0,2,0,1,1,3,13.0,16.0,0,0.3811197465064311,1,1,2,1,0,0,0,0
CAN-238AB5ILJG,14,5,0.0,0.9535714285714284,0.5714285714285714,1,0,0,1,0,0,6,186.0,-66.0,0,0.4392628879291365,0,1,2,1,0,0,0,0
CAN-VZ650TYCSE,14,5,0.0,0.937142857142857,0.4285714285714285,1,0,0,1,0,0,2,66.0,417.0,0,0.7557095831967166,1,4,0,0,0,0,0,0
CAN-M8GSUMHUBV,11,5,0.0909090909090909,0.9559090909090908,0.6,1,1,0,1,0,1,4,26.0,57.0,0,0.6833803314166763,1,2,1,1,0,0,0,0
CAN-ZXU3GWSYOV,13,5,0.0,0.9573076923076924,0.6923076923076923,1,1,1,1,0,0,6,86.0,24.0,0,0.7111140300426718,1,2,2,1,1,50,0,0
CAN-ODJE98CJ4M,15,5,0.1333333333333333,0.951,0.3846153846153846,1,1,0,0,1,1,3,17.0,-4.0,0,0.4254894674546539,1,2,1,1,1,0,0,0
CAN-BA7BKK47E5,14,5,0.0,0.9435714285714284,0.4285714285714285,1,1,0,0,0,0,3,57.0,222.0,0,0.5610481564893517,1,3,1,1,1,0,0,0
CAN-VPVPZMJCKO,13,5,0.0,0.9465384615384616,0.5384615384615384,1,1,1,1,0,0,6,110.0,376.0,0,0.6936869072119177,0,1,0,0,1,500,0,1
CAN-B93C5LMJ1D,12,5,0.0,0.965,0.5833333333333334,1,0,0,1,0,0,5,3.0,380.0,0,0.6390905473350005,1,2,0,0,0,0,0,0
CAN-SXZMFLL39T,13,5,0.0,0.9519230769230768,0.3846153846153846,1,1,0,1,1,0,2,82.0,15.0,0,0.4663643544145676,1,3,1,1,0,0,0,0
CAN-A9BVZ5VI2P,8,5,0.0,0.94875,0.625,1,0,0,1,0,0,4,90.0,741.0,0,0.887566351512386,1,1,0,0,1,0,0,0
CAN-PME4SMBLB0,14,5,0.0,0.9407142857142856,0.5,1,0,1,0,2,2,4,132.0,-121.0,0,0.4334778222011919,0,3,2,1,1,849,2,1
CAN-FHDP42GS8Z,13,5,0.0,0.9503846153846154,0.4615384615384615,1,0,0,1,0,0,6,605.0,-434.0,1,0.1989441864262142,0,0,3,0,0,0,0,0
CAN-RS43Q0NBOV,12,5,0.0,0.9533333333333333,0.4166666666666667,1,1,0,1,0,0,4,135.0,-32.0,0,0.2987182458909934,0,1,2,1,1,0,0,0
CAN-Q1Z2W4ETWX,9,4,0.0,0.9605555555555556,0.5555555555555556,1,0,1,1,0,2,3,46.0,-32.0,0,0.4989933939917415,1,2,2,1,0,0,0,0
CAN-JKVNCFXC88,13,5,0.0,0.9588461538461538,0.4615384615384615,1,0,1,2,0,1,5,288.0,-220.0,0,0.4062169823653385,0,1,2,1,0,0,0,0
CAN-TILN0CJCT7,13,5,0.1538461538461538,0.9465384615384616,0.3636363636363636,1,1,0,0,2,0,1,71.0,111.0,0,0.513566268075929,1,3,1,1,0,0,0,0
CAN-ADAXVSSUQF,12,5,0.0,0.9408333333333332,0.4166666666666667,1,0,2,1,1,2,4,75.0,-54.0,0,0.3496997112833203,1,1,2,1,1,349,0,1
CAN-MJU9VHX1LM,15,5,0.0666666666666666,0.9556666666666666,0.4285714285714285,1,0,0,0,1,1,5,295.0,-232.0,0,0.3847428294139223,0,1,2,1,1,352,0,0
CAN-EGXGIG4YH3,12,4,0.0,0.95,0.4166666666666667,1,0,0,0,0,0,4,251.0,118.0,0,0.4409312822354594,0,1,0,0,0,0,0,0
CAN-KD1SWPBEUL,9,4,0.0,0.9683333333333332,0.3333333333333333,1,0,0,1,0,0,2,72.0,304.0,0,0.5438856482664801,1,1,0,0,1,0,0,0
CAN-V8EZMZD6H1,10,5,0.1,0.963,0.3333333333333333,1,0,1,0,1,0,3,608.0,-274.0,1,0.2780237205885207,0,0,2,0,0,0,0,0
CAN-9HENFFRV46,9,5,0.0,0.9561111111111112,0.4444444444444444,1,0,0,0,0,1,3,299.0,-233.0,0,0.342630488736408,0,1,2,1,1,606,0,0
CAN-E9ONKPD15H,11,5,0.0,0.9595454545454544,0.3636363636363636,1,0,0,1,2,1,3,325.0,-269.0,0,0.2343289640974295,0,0,3,0,1,588,0,0
CAN-M7BPIOIH96,10,4,0.0,0.963,0.6,1,0,1,1,0,0,5,195.0,11.0,0,0.3990733651675001,0,1,1,1,1,339,1,1
CAN-6Y11Q8U4ES,3,1,0.0,0.995,0.3333333333333333,1,0,0,0,2,0,1,927.0,-426.0,1,0.2932058433846939,0,0,0,0,1,0,0,0
CAN-O9AGCHKFCR,14,5,0.0,0.9485714285714284,0.5714285714285714,1,1,0,1,2,0,4,114.0,2.0,0,0.6797097278718909,0,4,1,1,1,0,0,0
CAN-VRYEWNRGLR,13,5,0.0,0.9503846153846152,0.4615384615384615,1,0,0,0,1,0,2,33.0,181.0,0,0.6282433499440714,1,4,0,0,0,0,0,0
CAN-Q46VSR3OE1,11,5,0.0,0.9622727272727272,0.3636363636363636,1,0,1,1,1,2,4,671.0,-617.0,1,0.1206912047670677,0,0,4,0,1,76,0,0
CAN-WYAA29SJU3,12,5,0.0833333333333333,0.95,0.6363636363636364,1,0,1,1,0,0,5,47.0,91.0,0,0.637773434955806,1,2,1,1,0,0,0,0
CAN-UJ2IJ4UB9A,12,5,0.0,0.9591666666666666,0.6666666666666666,1,1,0,2,1,0,8,430.0,-96.0,1,0.7769686651154101,0,0,1,0,1,0,0,0
CAN-FVNWVK9CAW,11,5,0.0,0.9577272727272728,0.5454545454545454,1,1,0,0,0,2,5,177.0,-171.0,0,0.472763353744299,0,0,3,0,0,0,0,0
CAN-QKAQ046RJ3,11,5,0.0,0.9559090909090908,0.5454545454545454,1,1,0,0,1,2,5,241.0,-232.0,0,0.4789671424024116,0,0,2,0,0,0,0,0
CAN-1I4VBWBOUB,12,5,0.0833333333333333,0.9441666666666668,0.4545454545454545,1,0,1,0,1,0,4,364.0,-263.0,0,0.2536331470871855,0,0,4,0,0,0,0,0
CAN-X04I0MT32Q,9,4,0.0,0.9605555555555556,0.6666666666666666,1,0,0,1,1,0,5,319.0,248.0,0,0.6894667821752499,0,1,0,0,1,0,0,0
CAN-R4F5MPCFRW,14,5,0.0,0.9521428571428572,0.3571428571428571,1,0,0,0,0,0,4,246.0,124.0,0,0.4975238637917712,0,1,0,0,1,0,0,0
CAN-PP905GVOL3,11,5,0.0,0.9604545454545454,0.4545454545454545,1,0,1,0,1,0,3,98.0,213.0,0,0.5847438389693878,0,2,1,1,1,293,0,0
CAN-6TCJ68NE5F,16,5,0.0625,0.956875,0.4,2,0,0,0,0,0,4,89.0,84.0,0,0.3744889287091196,1,2,2,1,1,713,1,1
CAN-FVCOOEFE96,13,5,0.0,0.9573076923076924,0.3076923076923077,1,0,0,0,1,1,4,510.0,-496.0,1,0.2372886958588158,0,0,3,0,1,273,0,0
CAN-QK37TROH55,8,5,0.0,0.965,0.5,1,0,0,1,1,0,3,89.0,198.0,0,0.6188155702835634,1,1,1,1,0,0,0,0
CAN-PK8S4T200Z,12,5,0.0,0.9516666666666668,0.5833333333333334,1,0,0,1,1,1,4,3.0,-2.0,0,0.6180643486484404,1,2,2,1,0,0,0,0
CAN-DWRQLJKRQE,13,5,0.0,0.9626923076923076,0.4615384615384615,1,0,1,0,1,2,4,278.0,-235.0,0,0.2740646782981478,0,1,3,1,0,0,0,0
CAN-1NJUOH6PAE,11,5,0.0909090909090909,0.9622727272727272,0.5,1,1,0,0,0,0,2,27.0,496.0,0,0.7810341405755333,1,3,0,0,1,0,0,0
CAN-BENX1VQFJF,12,5,0.0,0.9633333333333334,0.5,1,0,0,1,0,1,2,27.0,40.0,0,0.6149755630213911,2,2,1,1,0,0,0,0
CAN-LOM6XIWEA8,12,5,0.0,0.9616666666666666,0.5,1,0,0,1,0,0,3,51.0,158.0,0,0.6625481046114582,1,3,0,0,1,0,0,0
CAN-NVAM1XKZYL,11,5,0.0,0.9559090909090908,0.5454545454545454,1,0,0,1,1,0,4,149.0,78.0,0,0.4585990386726045,0,1,1,1,0,0,0,0
CAN-A2939UCI7E,11,5,0.0,0.9640909090909092,0.4545454545454545,1,1,0,1,1,0,2,91.0,278.0,0,0.6294860594029016,0,3,0,0,1,0,0,0
CAN-O9HDMRT9CJ,14,5,0.0,0.9521428571428572,0.5,1,0,1,2,1,0,6,5.0,210.0,0,0.4223032264748019,1,1,3,1,0,0,0,0
CAN-74P8UWOUTX,10,5,0.0,0.9309999999999998,0.5,1,1,0,0,1,1,5,525.0,-484.0,1,0.3650061514768363,0,0,1,0,1,0,0,0
CAN-XZ04SFYWJK,12,5,0.0,0.96,0.5,1,1,0,0,0,0,6,441.0,-221.0,1,0.4846900577632376,0,0,1,0,0,0,0,0
CAN-F6JMQ1V0RP,11,5,0.0,0.9659090909090908,0.6363636363636364,1,1,0,0,1,0,4,140.0,221.0,0,0.7542670131784712,0,3,1,1,0,0,0,0
CAN-S1PMITD76I,16,5,0.0,0.955625,0.625,2,1,0,0,0,1,7,24.0,1.0,0,0.6185690410979949,2,3,1,1,0,0,0,0
CAN-SDCTUKCV9S,13,5,0.0769230769230769,0.9573076923076924,0.5833333333333334,1,0,1,1,0,1,5,104.0,-74.0,0,0.5197146958778204,0,2,3,1,0,0,0,0
CAN-LV5Z3IMMF4,10,5,0.0,0.956,0.6,1,1,0,1,0,0,2,57.0,268.0,0,0.7534049539975213,1,4,0,0,1,0,0,0
CAN-JP0A0U961M,24,5,0.0416666666666666,0.95,0.391304347826087,2,2,1,0,1,2,8,314.0,-302.0,0,0.3299707986963211,0,0,4,0,0,0,0,0
CAN-Y2M1G8VXH3,12,5,0.0833333333333333,0.9583333333333334,0.4545454545454545,1,0,1,0,0,1,4,346.0,-313.0,0,0.2947651991032048,0,0,3,0,1,62,0,0
CAN-3OXMP61K0O,15,5,0.0,0.9583333333333334,0.4,1,0,1,1,2,1,5,321.0,-294.0,0,0.4043539877201559,0,0,1,0,0,0,0,0
CAN-ESGY1IJI90,10,5,0.0,0.963,0.4,1,0,1,0,0,0,2,309.0,66.0,0,0.4644717739560792,0,2,0,0,0,0,0,0
CAN-CQL85QKN14,12,5,0.0,0.9533333333333333,0.5833333333333334,1,1,0,0,1,0,7,449.0,110.0,0,0.6593414241979362,0,0,0,0,0,0,0,0
CAN-VW94BYFHRS,12,5,0.0,0.9533333333333333,0.5833333333333334,1,0,2,1,0,1,4,135.0,-53.0,0,0.5523746967829375,0,3,1,1,1,91,0,0
CAN-951YRIQW3Y,12,5,0.0,0.9591666666666666,0.5833333333333334,1,1,1,0,0,0,6,115.0,27.0,0,0.5254866413481855,0,1,1,1,0,0,0,0
CAN-1MKCNQM8CT,10,5,0.0,0.967,0.6,1,0,1,2,0,0,4,79.0,362.0,0,0.7266921449392507,1,2,0,0,1,766,1,0
CAN-42W13LFLZQ,10,5,0.0,0.954,0.5,1,1,0,0,0,1,2,204.0,-170.0,0,0.4797985278330204,0,2,2,1,0,0,0,0
CAN-79FVQOOKBW,13,5,0.0,0.9542307692307692,0.4615384615384615,1,0,1,0,0,1,3,27.0,11.0,0,0.5215650910279137,2,3,2,1,0,0,0,0
CAN-4CBHWQ1F1L,9,4,0.0,0.9605555555555556,0.4444444444444444,1,0,0,0,2,0,2,25.0,282.0,0,0.5359011644147489,1,2,1,1,0,0,0,0
CAN-U0IB690PWT,14,5,0.0714285714285714,0.9571428571428572,0.6153846153846154,1,1,0,0,0,0,5,35.0,153.0,0,0.6031018956752492,1,3,1,1,0,0,0,0
CAN-6UI1GM8Q6M,13,5,0.0,0.9557692307692308,0.4615384615384615,1,0,1,0,0,2,5,311.0,-268.0,0,0.2763117360093198,0,0,3,0,0,0,0,0
CAN-MG8XYRNB7R,12,5,0.0,0.965,0.5833333333333334,1,0,0,0,1,0,5,148.0,0.0,0,0.6150846890842674,0,2,1,1,1,0,0,0
CAN-Z10A1WRYYU,3,1,0.0,0.9883333333333332,0.3333333333333333,1,0,0,1,2,0,1,783.0,-179.0,1,0.3946795066906155,0,0,0,0,1,0,0,0
CAN-ZCVRZGDVZO,12,5,0.0,0.9575,0.5833333333333334,1,0,0,0,0,2,5,235.0,-204.0,0,0.3756170593946043,0,1,3,1,0,0,0,0
CAN-90EPRXIVM2,12,5,0.0,0.9400000000000004,0.4166666666666667,1,0,1,0,0,0,3,105.0,1.0,0,0.5667237555482325,0,2,1,1,1,673,1,1
CAN-70O6X3U5EE,13,5,0.0,0.9557692307692308,0.3846153846153846,1,0,0,1,0,0,3,255.0,-88.0,0,0.3662349861508877,0,2,1,1,1,0,0,0
CAN-ZTPKFDD2I5,14,5,0.0,0.9535714285714284,0.3571428571428571,1,0,1,1,0,0,4,34.0,77.0,0,0.392804888902133,1,1,2,1,1,419,0,0
CAN-KJDT7PHHNR,13,5,0.0,0.9519230769230768,0.3846153846153846,1,0,1,0,1,0,4,344.0,-89.0,0,0.5352181060735645,0,1,1,1,0,0,0,0
CAN-3WGSA16VB0,13,5,0.0,0.961153846153846,0.3846153846153846,1,0,1,1,0,0,4,293.0,-156.0,0,0.4367555483364638,0,1,1,1,1,476,1,1
CAN-I7ALBD8N6D,11,5,0.0,0.9622727272727272,0.6363636363636364,1,0,1,0,0,1,5,53.0,4.0,0,0.5635044214333749,1,2,2,1,1,102,1,1
CAN-A002XBYABO,13,5,0.0769230769230769,0.9642307692307692,0.5833333333333334,1,0,1,1,1,1,4,94.0,-67.0,0,0.5468689277404172,0,2,2,1,0,0,0,0
CAN-DJ67L9VTNZ,13,5,0.0,0.9542307692307692,0.5384615384615384,1,1,0,1,0,0,4,165.0,51.0,0,0.5161698143093039,0,3,1,1,1,0,0,0
CAN-S2HIC9MUFO,13,5,0.0,0.9588461538461538,0.5384615384615384,1,0,1,0,2,0,5,15.0,80.0,0,0.628214597338894,1,2,1,1,0,0,0,0
CAN-6GEGC7ZW6I,14,5,0.0714285714285714,0.9507142857142856,0.3846153846153846,1,1,0,0,0,1,2,189.0,-163.0,0,0.4514804381081943,0,2,2,1,1,0,0,0
