candidate_record_id,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,delta_days_since_latest_oos,delta_days_since_latest_de,delta_oos_decay_90d,delta_de_decay_90d,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_active_address_oos_count,delta_active_address_de_count,delta_link_confidence_mean,delta_post_60d_oos_vehicle_signal_count,delta_post_60d_prior_state_persistence_any_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-LWMJSXHIC7,3,1,2,0,3,0,1,2,2,7.0,-237.0,1.421269417216368,1.4390889913749751,1,2,0,1,0.0016118421052634,0,0,35.666666666666664,2
CAN-JDCQU5WA5S,2,1,1,0,1,0,2,0,0,-15.0,-282.0,0.3539271507537982,0.763846941403346,0,1,0,0,0.0038461538461538,0,0,22.5,1
CAN-Q7HNG2GSBG,2,1,1,0,2,2,0,0,1,-50.0,-10.0,0.6336063040841953,1.4092353984953276,0,2,0,1,0.0015,0,0,32.0,1
CAN-6NARL779MS,1,1,0,0,1,0,1,0,2,19.0,19.0,1.1911637253384757,0.3786055102925967,2,1,1,0,-0.0051666666666666,0,0,43.0,1
CAN-I6A6TLNAEK,1,1,0,0,1,0,1,0,0,-284.0,105.0,0.6214751698521221,-0.306448867267204,1,0,1,0,-0.0003205128205128,0,0,49.0,1
CAN-FMUDUDCCQ1,1,1,0,0,1,0,0,1,1,-56.0,-158.0,0.5373274799537126,0.4358490827541167,0,1,0,0,0.0008627450980389,0,0,2.0,0
CAN-6PXEHF8U9A,1,0,1,0,1,0,1,0,2,85.0,-89.0,-0.0264065896877714,2.045709790733949,0,2,0,2,-0.0065384615384614,0,0,8.0,0
CAN-77C3LN7F3W,1,0,1,0,1,0,0,1,0,64.0,-148.0,-0.1333791530330505,0.5689600700611782,0,1,0,1,-0.0004761904761905,0,0,46.0,1
CAN-R2GQ9QC70X,2,1,1,0,2,0,2,0,2,-137.0,-339.0,2.1528793590394772,0.9473981231197208,3,1,0,0,0.0016233766233766,0,0,16.0,0
CAN-JFXPNATKCB,0,0,0,0,0,0,0,0,0,185.0,185.0,-0.6384892619531957,-0.5777823108670229,0,0,0,0,0.0,0,0,0.0,0
CAN-XQ03J0NVRE,2,2,0,0,2,1,1,0,4,-30.0,-76.0,1.1394091892149352,0.8612925245577108,1,0,0,0,-0.003125,0,0,23.5,1
CAN-D6N1PRVZX4,1,0,1,0,1,0,1,0,1,-11.0,-64.0,0.0794782409444461,0.3043256536079723,0,1,0,1,-0.0011282051282051,0,0,42.0,1
CAN-XEBO74HVI2,2,1,1,0,2,1,0,1,0,-248.0,-587.0,0.8419787746819007,0.7464897095122905,1,1,0,1,-0.0001190476190475,0,0,22.5,1
CAN-NM1ZI3SR0Z,2,1,1,0,2,2,0,0,0,6.0,-29.0,0.0645793660001998,0.2282189531558845,0,0,0,0,0.002025641025641,0,0,27.5,0
CAN-9MZNFXW1XL,1,0,1,0,1,0,0,1,0,84.0,-38.0,-0.0123515648096527,0.0406057630349336,0,0,0,0,-0.0007575757575757,0,0,15.0,0
CAN-B08WKL6OXJ,2,1,1,0,2,1,1,0,0,-81.0,-170.0,0.4179788732560417,0.6242214975099603,1,1,0,1,0.0009821428571427,0,0,39.0,1
CAN-UU6X53E692,0,0,0,0,0,0,0,0,1,108.0,87.0,-0.0008626656721353,-0.4395604684488368,0,-1,0,0,0.0006439393939394,0,0,0.0,0
CAN-9JDS02RP60,2,2,0,0,1,0,2,0,0,-35.0,107.0,0.8903226666475146,-0.2841996965455027,-1,0,2,0,-0.0032549019607843,0,0,14.0,0
CAN-2G1JFT6ZTJ,1,0,1,0,1,0,1,0,1,49.0,-421.0,-0.6750440040393546,1.550802489849607,-1,2,0,0,0.0015476190476191,0,0,21.0,0
CAN-L0SP7JMIHO,2,0,2,0,2,0,1,1,1,26.0,-398.0,-0.4221138072691284,1.786259344145222,-1,2,0,1,0.0023051948051948,0,0,10.5,0
CAN-LLTSKFVXT5,2,0,2,0,1,0,2,0,0,70.0,16.0,-0.5483377428039278,1.178389535010147,-2,1,0,2,-0.0013986013986013,0,0,29.5,1
CAN-BI6UPTQNW3,0,0,0,0,0,0,0,0,2,-76.0,-306.0,0.4905991562355716,0.8317081901304694,1,1,0,0,0.0032167832167833,0,0,0.0,0
CAN-TELUJ788TA,1,1,0,0,1,1,0,0,4,-247.0,-289.0,1.3585242357612624,0.9422646167903396,1,1,2,0,0.0069230769230769,0,0,35.0,1
CAN-MF3YOTPYUG,0,0,0,0,0,0,0,0,0,67.0,67.0,-0.158340209239111,-0.2249162918383951,0,0,0,0,0.0,0,0,0.0,0
CAN-U335I66X1L,1,0,1,0,1,0,1,0,0,116.0,-204.0,-0.0988563711145731,0.6379464331699554,0,1,0,0,0.0002564102564102,0,0,37.0,1
CAN-EE22T85Z00,2,0,2,0,2,1,1,0,2,73.0,-178.0,-0.1314635294191733,2.803690133456518,0,3,0,2,-0.0010416666666667,0,0,28.5,0
CAN-1EDIVO89WQ,2,1,1,0,1,1,1,0,4,-109.0,-427.0,1.1686331942198958,1.8109195637799071,1,2,2,1,0.0008749999999998,0,0,33.5,1
CAN-7US9OUHJZZ,1,1,0,0,1,1,0,0,1,-317.0,75.0,1.411008913971262,-0.3904762549958067,2,-1,1,0,0.001993006993007,0,0,21.0,0
CAN-XP0H4OGY4R,2,1,1,0,1,1,1,0,1,-83.0,-2.0,0.4164182653994239,0.1960836914077828,1,0,-1,0,-0.0078333333333333,0,0,8.0,0
CAN-R2K9KWW4IR,2,1,1,0,1,0,0,2,0,-50.0,-301.0,0.7309342518560201,0.6775135175331023,0,1,0,0,0.0002051282051281,0,0,29.0,1
CAN-73I5UOYJ8S,2,1,0,1,2,0,0,2,0,-456.0,94.0,0.8803539206349931,-0.5182294321070962,1,-1,0,0,-0.0013986013986013,0,0,19.5,0
CAN-U1Z8R52VZL,2,0,2,0,1,1,0,1,3,-222.0,-101.0,0.4817056547815217,1.1053368901869671,0,1,1,0,0.0007954545454544,0,0,37.5,1
CAN-XG27DZO3KB,2,1,1,0,2,1,1,0,3,-120.0,1.0,0.7012979416080032,1.1831870612669864,1,1,-1,1,0.0010000000000002,1,1,15.0,0
CAN-P1PYL25ZL9,2,1,0,1,1,0,0,2,0,25.0,84.0,0.1566303739874954,-0.3219854425666843,0,-1,0,0,0.0038392857142857,0,0,40.5,2
CAN-1ECQAGI5JP,2,1,1,0,2,2,0,0,1,-116.0,-498.0,1.124761996533984,0.7596545397486059,2,1,0,1,0.0059999999999998,1,1,32.5,2
CAN-N4BSTUTXRQ,1,0,1,0,1,0,1,0,0,68.0,-312.0,-0.670895434257847,0.9093589375211342,0,1,0,0,-5.4945054945076954e-05,0,0,4.0,0
CAN-F7ABXDAHZE,1,1,0,0,1,0,0,1,1,-239.0,19.0,0.6374918633148189,0.2095821299042785,1,0,1,0,0.0002051282051281,0,0,23.0,0
CAN-D40KMUYRCC,0,0,0,0,0,0,0,0,1,56.0,56.0,-0.0869512735255242,-0.1826248046209249,0,0,0,0,0.0030128205128203,0,0,0.0,0
CAN-84VS7OTHWK,2,1,1,0,2,0,2,0,0,11.0,-27.0,0.400682970812708,0.4920581974524132,1,0,1,0,0.0025446428571427,0,0,15.0,0
CAN-WM9XMB3PWK,2,1,1,0,2,1,0,1,1,-25.0,-73.0,0.3728479569842469,0.2854690522170879,-1,1,2,0,-0.0008333333333332,-1,-1,20.5,0
CAN-LGTT4L633J,1,0,1,0,1,0,1,0,1,-55.0,12.0,0.2230724551272114,0.1593184728048889,0,0,0,1,-0.0009523809523809,0,0,26.0,0
CAN-2B1096MPJS,1,0,1,0,1,0,0,1,0,120.0,-259.0,-0.5910025696987413,0.6496570098771675,-1,1,0,0,-6.410256410260828e-05,0,0,31.0,1
CAN-046H2OTGZ2,1,0,1,0,1,0,0,1,0,101.0,-15.0,-0.2871677024219745,-0.1007331325910412,0,0,0,1,-0.0005714285714286,0,0,49.0,1
CAN-MEIBJK60VH,2,1,1,0,2,1,0,1,5,-385.0,-95.0,2.70573943654445,0.495605793821221,2,1,1,0,0.0007058823529411,0,0,30.0,1
CAN-O4D2DLAWKI,1,1,0,0,1,0,1,0,1,-120.0,124.0,0.3942314886917106,-0.8302585773976234,1,-1,0,-1,0.0012587412587411,1,0,20.0,0
CAN-IL8QQWT5OK,2,1,1,0,2,0,1,1,0,10.0,-116.0,0.2881009428872345,0.7060810557123823,1,1,0,0,0.0019196428571427,0,0,28.0,0
CAN-NEJAGGG787,2,2,0,0,1,0,0,2,1,-58.0,-106.0,1.0800255250968032,0.3392958768895038,1,1,0,0,0.0010317460317458,0,0,45.5,2
CAN-GVYIKMFI01,2,1,1,0,2,1,1,0,2,-35.0,26.0,0.6700060602100741,-0.3688389627513695,1,-1,0,0,-0.0024242424242424,0,0,19.0,0
CAN-E8WREAT26H,1,0,1,0,1,1,0,0,0,69.0,-104.0,-0.1467972844023129,0.5432540428030297,0,1,0,1,-0.0002197802197801,0,0,52.0,1
CAN-UK90NK9MK6,1,0,1,0,1,0,0,1,1,-57.0,-402.0,0.195699128839502,0.9399418937990336,1,1,-1,1,0.001,0,1,0.0,0
CAN-N475PRCCVF,2,0,2,0,2,0,2,0,0,41.0,-118.0,-0.1466429479933602,1.6229604442099506,0,2,0,1,-0.0008928571428572,0,0,14.0,0
CAN-T5ACUEME65,0,0,0,0,0,0,0,0,0,84.0,84.0,-0.2607197600330656,-0.059330217957943,-1,0,0,0,0.0,0,0,0.0,0
CAN-QHZI2LU513,1,1,0,0,1,0,1,0,3,-33.0,150.0,2.2776093505943953,-0.7313485000103177,1,-1,3,-1,0.0019191919191916,0,0,35.0,1
CAN-FPLA3VZS48,1,0,1,0,1,1,0,0,2,-101.0,-52.0,0.2745907041361873,0.5458633453174788,0,0,0,0,-0.0019480519480519,0,0,12.0,0
CAN-GXJ24HCJNA,1,1,0,0,1,1,0,0,1,-52.0,135.0,0.5316685653303896,-0.0227071377498995,1,0,0,0,-0.0065034965034964,0,0,52.0,1
CAN-ZT2IKHIVWC,2,2,0,0,1,1,1,0,2,23.0,-109.0,1.4781603405025217,0.2546276470989352,1,0,2,1,-0.0007272727272726,0,0,30.5,1
CAN-MUPLMDT834,1,0,1,0,1,0,0,1,3,-72.0,-379.0,0.9945875148279244,1.2876607441364052,2,2,0,1,-0.0032121212121212,0,0,39.0,1
CAN-OW71KH6RQ7,1,1,0,0,1,1,0,0,0,3.0,173.0,0.161972803252931,-0.7796024992875823,0,-1,1,0,0.0004761904761905,0,0,47.0,1
CAN-G36TJAL2Q4,1,0,1,0,1,0,1,0,0,16.0,-65.0,-0.0902287451135767,0.5818306218189802,0,1,0,0,-0.0002380952380951,0,0,40.0,1
CAN-B5EQTB2LC6,0,0,0,0,0,0,0,0,1,39.0,-3.0,-0.0999244122301831,0.4422778826398046,0,1,0,1,0.0001818181818181,0,0,0.0,0
CAN-O0L31WSOXI,0,0,0,0,0,0,0,0,0,86.0,86.0,-0.3959253290981795,-0.3711875408233192,0,-1,0,0,0.0,0,0,0.0,0
CAN-CJG1ESE5OV,1,0,1,0,1,0,1,0,0,22.0,-251.0,-0.241447057591958,0.8443874957673598,0,1,0,1,-0.0052747252747252,0,0,16.0,0
CAN-15LMACETZC,1,0,1,0,1,0,0,1,0,16.0,-452.0,-0.0929830507005945,0.8207830723811435,0,1,0,1,0.0002197802197803,0,0,23.0,0
CAN-OQJMDWVDR6,2,1,1,0,2,0,1,1,1,19.0,-39.0,0.3630578500633038,0.2552760243876543,0,0,0,1,0.0013221153846154,2,1,39.5,1
CAN-5SULZ3EPLX,1,0,1,0,1,0,1,0,1,-51.0,-37.0,0.3998488065598146,0.4024843632703381,1,0,0,1,0.0013333333333332,0,0,10.0,0
CAN-B71NIJK0PO,1,0,0,1,1,0,0,1,0,61.0,61.0,-0.0837505621934767,-0.0088956976399395,0,0,0,0,0.0029487179487179,0,0,52.0,1
CAN-3RND4T0X14,2,2,0,0,2,1,1,0,0,-3.0,78.0,1.2795819721601738,-0.6298951500807262,1,0,1,0,-0.0001025641025641,0,0,16.0,0
CAN-Z3AKT906IV,1,1,0,0,1,0,0,1,0,-157.0,74.0,0.5321366255456603,-0.9034649308884832,1,-2,0,0,0.0020624999999998,0,0,49.0,1
CAN-D7OFE7904M,1,0,1,0,1,0,0,1,0,62.0,-11.0,-0.017023749860758,0.4000497163856904,0,1,0,0,-0.0005494505494505,0,0,9.0,0
CAN-TH7FSXK3PY,2,0,1,1,2,0,1,1,0,88.0,-256.0,-0.0507680194225413,0.5682040080944304,0,1,0,1,-0.0032589285714287,0,0,33.0,1
CAN-YQ838YTNHA,1,0,1,0,1,0,1,0,0,55.0,-40.0,-0.2678125338174407,0.3980053580849922,-1,0,0,0,-0.0001428571428571,0,0,36.0,1
CAN-2Z0DNB6RWM,1,1,0,0,1,0,0,1,2,-13.0,-559.0,0.0061580872056845,1.5374753443983673,0,2,0,1,-0.0056923076923075,0,0,34.0,1
CAN-U2DOG5J182,1,0,1,0,1,1,0,0,3,-214.0,-330.0,0.864921240721569,1.5365111247310048,1,2,0,0,-0.0014285714285714,0,0,6.0,0
CAN-2RO39SR77J,2,2,0,0,2,0,2,0,1,-8.0,97.0,1.9457002970324864,-0.6497030264964171,2,-1,0,0,0.0008461538461539,0,0,24.5,1
CAN-238AB5ILJG,1,1,0,0,1,0,1,0,0,-175.0,113.0,0.7364557283870359,-0.3691464276608072,1,0,0,0,9.52380952381482e-05,0,0,10.0,0
CAN-VZ650TYCSE,1,0,1,0,1,1,0,0,1,143.0,-431.0,-1.0182002082386614,1.2849372976579134,-1,2,0,0,0.0022321428571429,0,0,51.0,1
CAN-M8GSUMHUBV,1,1,0,0,1,0,1,0,1,22.0,73.0,0.2104800918159357,-0.2279170055593948,0,-1,1,0,0.0029370629370629,0,0,48.0,1
CAN-ZXU3GWSYOV,1,0,1,0,1,0,1,0,1,152.0,-98.0,-0.8563902525651089,0.990855242687137,-1,1,-1,0,-0.0003076923076922,0,0,10.0,0
CAN-ODJE98CJ4M,1,0,1,0,1,1,0,0,0,74.0,-9.0,-0.4913324877306986,0.4578290463471444,-1,1,-1,0,0.0002499999999998,0,0,1.0,0
CAN-BA7BKK47E5,2,1,1,0,1,2,0,0,0,-35.0,-270.0,0.4293958781377163,0.849522544143929,0,1,0,0,0.0014285714285715,0,0,14.5,0
CAN-VPVPZMJCKO,2,1,1,0,2,1,0,1,0,-89.0,-475.0,0.7482325508922208,0.9107893452397652,1,1,1,0,0.0011282051282051,0,-1,14.5,0
CAN-B93C5LMJ1D,1,1,0,0,1,1,0,0,0,1.0,49.0,0.5013096957425289,-0.0317771367494149,1,0,1,0,-0.0007692307692307,0,0,3.0,0
CAN-SXZMFLL39T,2,1,0,1,2,0,0,2,0,-51.0,28.0,0.603221560338405,-0.17841454613371,0,0,0,0,0.0027435897435897,0,0,26.0,1
CAN-A9BVZ5VI2P,2,1,1,0,2,0,2,0,3,-46.0,-799.0,1.3387149146853874,1.4102767010669344,0,2,0,0,0.0081730769230768,2,1,37.5,2
CAN-PME4SMBLB0,2,0,2,0,2,1,0,1,0,42.0,30.0,-0.2303522566588454,0.8707928245327032,0,1,0,1,0.0039732142857141,0,0,43.0,2
CAN-FHDP42GS8Z,2,0,2,0,2,0,1,1,0,23.0,-140.0,-0.001659947141914,1.4391802035757597,0,2,0,0,-0.0017179487179487,0,0,33.0,1
CAN-RS43Q0NBOV,2,1,1,0,2,0,1,1,0,-114.0,-52.0,0.566376020936927,0.2196565094090063,1,1,0,0,0.0027380952380953,0,0,34.5,1
CAN-Q1Z2W4ETWX,2,1,1,0,2,1,0,1,0,-33.0,31.0,0.3601264875712533,0.0676349938665132,0,-1,0,0,-0.001010101010101,0,0,29.0,1
CAN-JKVNCFXC88,2,1,0,1,2,1,0,1,0,-246.0,147.0,0.632305591228034,-0.6384325901499224,1,-1,1,0,-0.0028461538461538,0,0,33.0,1
CAN-TILN0CJCT7,2,1,1,0,1,1,1,0,1,-58.0,-150.0,1.186131428773765,0.6372518224523467,0,1,2,1,0.0015865384615383,0,0,21.5,1
CAN-ADAXVSSUQF,0,0,0,0,0,0,0,0,2,-60.0,65.0,1.4881888702438206,-0.6097299729323424,1,-1,0,0,-0.0029761904761904,0,0,0.0,0
CAN-MJU9VHX1LM,1,1,0,0,1,0,0,1,0,-265.0,16.0,0.7740889508995974,-0.0992673880765814,1,0,0,0,-4.1666666666606567e-05,0,0,27.0,0
CAN-EGXGIG4YH3,2,2,0,0,1,1,0,1,1,-235.0,92.0,2.371836647115589,-0.06081674398326,2,0,2,0,0.001,0,0,30.0,1
CAN-KD1SWPBEUL,1,0,1,0,1,0,0,1,2,-15.0,-347.0,0.2794548984650163,1.1577454039991817,0,1,0,0,-0.0033333333333332,0,0,26.0,0
CAN-V8EZMZD6H1,1,1,0,0,1,0,1,0,4,-588.0,171.0,3.0283113191690547,-0.1327028477973706,3,0,0,0,-0.0013333333333331,0,0,22.0,0
CAN-9HENFFRV46,2,1,1,0,2,1,0,1,2,-287.0,-21.0,1.9150644822620817,-0.0483546076270602,1,0,2,0,-0.0026495726495726,0,0,26.5,1
CAN-E9ONKPD15H,1,0,1,0,1,0,1,0,1,-297.0,-12.0,0.7405400640987096,-0.1786501102207194,1,0,0,1,-0.006083916083916,0,0,42.0,1
CAN-M7BPIOIH96,2,2,0,0,2,1,1,0,0,-185.0,84.0,1.5838532274973307,-0.1516402639171016,2,0,0,0,-0.0042499999999999,1,0,20.5,1
CAN-6Y11Q8U4ES,0,0,0,0,0,0,0,0,0,112.0,112.0,-0.0004584225623369,-0.0121941695533895,0,0,0,0,0.0,0,0,0.0,0
CAN-O9AGCHKFCR,1,1,0,0,1,0,0,1,0,-107.0,31.0,0.7376729938164914,-0.0887521179176531,1,0,0,0,0.0027619047619047,0,0,5.0,0
CAN-VRYEWNRGLR,2,1,1,0,1,1,1,0,1,-2.0,-188.0,0.4962489145228694,0.6817227756440392,1,1,0,0,0.0008653846153846,0,0,37.0,1
CAN-Q46VSR3OE1,1,0,1,0,1,0,0,1,2,-592.0,1.0,0.5412812259510065,0.3805140924816539,1,-1,0,0,0.0012987012987014,0,0,53.0,1
CAN-WYAA29SJU3,2,2,0,0,2,1,0,1,2,-39.0,-37.0,1.0046092782437086,0.4697979677442751,1,0,0,0,-0.003125,0,0,23.5,1
CAN-UJ2IJ4UB9A,0,0,0,0,0,0,0,0,0,130.0,130.0,-0.077553444228379,-0.0486900887931924,0,0,0,0,0.0,0,0,0.0,0
CAN-FVNWVK9CAW,2,2,0,0,2,1,1,0,2,-125.0,139.0,1.9802270913197413,-1.1719413059036023,3,-2,0,0,-0.003060606060606,0,0,50.5,2
CAN-QKAQ046RJ3,0,0,0,0,0,0,0,0,2,177.0,102.0,-0.2122567277968872,-0.4786851642490111,0,-2,-1,1,-0.0055244755244755,0,0,0.0,0
CAN-1I4VBWBOUB,2,2,0,0,2,1,1,0,2,-327.0,-62.0,1.4219411290964388,0.5896882109252368,2,2,0,0,0.0061458333333331,0,0,38.0,2
CAN-X04I0MT32Q,0,0,0,0,0,0,0,0,1,115.0,-459.0,-0.0557795709435814,0.4271482388424138,0,0,0,0,-0.0005555555555555,0,0,0.0,0
CAN-R4F5MPCFRW,1,1,0,0,1,0,1,0,0,-226.0,31.0,0.8181178713196215,-0.0204965865692069,1,0,0,0,0.0025238095238094,0,0,20.0,0
CAN-PP905GVOL3,1,0,1,0,1,1,0,0,2,-35.0,-276.0,0.1399404098847558,1.38133377676105,1,2,0,1,0.0016883116883117,0,0,35.0,1
CAN-6TCJ68NE5F,2,1,1,0,2,1,1,0,5,-55.0,-126.0,2.2818771886786484,0.8258208016212617,1,1,2,0,-0.0005706521739133,-1,-1,38.5,2
CAN-FVCOOEFE96,2,1,1,0,1,1,1,0,1,-478.0,18.0,1.3187666467773416,0.1934575711231414,2,0,1,1,-0.0004326923076923,0,0,29.0,0
CAN-QK37TROH55,1,0,1,0,1,1,0,0,3,-63.0,-240.0,1.0011159154166416,1.1917519105744945,1,2,0,1,0.0,0,0,44.0,1
CAN-PK8S4T200Z,2,0,1,1,2,1,0,1,1,118.0,9.0,-0.9900593877063544,1.040453994170856,-1,0,0,0,0.003,0,0,30.0,1
CAN-DWRQLJKRQE,1,1,0,0,1,0,1,0,1,-247.0,148.0,1.3390676668455168,-1.28383407754922,2,-2,0,0,-0.001025641025641,0,0,31.0,1
CAN-1NJUOH6PAE,0,0,0,0,0,0,0,0,3,156.0,-480.0,-0.9862400874119032,1.8413335350539453,-1,3,-1,1,0.0012987012987014,0,0,0.0,0
CAN-BENX1VQFJF,1,1,0,0,1,0,1,0,0,8.0,65.0,-0.0276459690072556,-0.2966243037019255,-1,-1,0,0,-0.0006410256410256,0,0,33.0,1
CAN-LOM6XIWEA8,2,0,2,0,2,1,1,0,2,-27.0,-193.0,0.8179253276752207,1.4813561531428714,1,2,1,0,-0.0004166666666666,0,0,27.0,1
CAN-NVAM1XKZYL,1,0,1,0,1,1,0,0,1,-110.0,-203.0,0.5973144273474283,0.7284923584963243,1,1,0,1,0.0029370629370629,0,0,23.0,0
CAN-A2939UCI7E,0,0,0,0,0,0,0,0,2,15.0,-290.0,-0.2610069440870773,0.4736260662267445,0,1,0,0,-0.0067832167832168,0,0,0.0,0
CAN-O9HDMRT9CJ,1,0,1,0,1,0,1,0,0,159.0,-184.0,-0.6978320810407883,0.4325390460318218,-1,1,0,0,0.0025238095238094,0,0,29.0,0
CAN-74P8UWOUTX,2,2,0,0,1,1,1,0,4,-515.0,-21.0,2.2136885263153445,1.3621336521043008,1,1,0,1,0.015875,2,1,14.5,0
CAN-XZ04SFYWJK,1,0,1,0,1,1,0,0,0,82.0,-197.0,-0.0356048976543787,0.7436932583547018,0,1,0,1,-0.0003846153846154,0,0,20.0,0
CAN-F6JMQ1V0RP,0,0,0,0,0,0,0,0,2,153.0,-285.0,-0.5950940184720459,0.5123928901144995,0,1,-1,0,-0.0016783216783217,0,0,0.0,0
CAN-S1PMITD76I,3,1,2,0,2,0,1,2,1,2.0,-17.0,0.4711023730860826,1.083059857237589,-1,1,0,1,0.0018749999999996,0,0,27.0,1
CAN-SDCTUKCV9S,1,1,0,0,1,0,1,0,0,-87.0,40.0,0.695990794648288,-0.2986134758422203,1,0,0,0,0.0023351648351648,0,0,15.0,0
CAN-LV5Z3IMMF4,1,1,0,0,1,0,0,1,0,-11.0,45.0,0.1869618564538582,-0.0389060256836379,0,0,0,0,0.003090909090909,0,0,45.0,1
CAN-JP0A0U961M,3,2,1,0,2,0,1,2,2,-261.0,42.0,2.3278404204197,-0.6962003747031194,3,-1,-1,0,0.0032758620689652,0,0,53.0,3
CAN-Y2M1G8VXH3,2,1,1,0,1,0,1,1,2,-337.0,5.0,1.3196065484143773,0.4352325681424742,1,1,0,0,0.0060416666666666,1,1,21.5,1
CAN-3OXMP61K0O,1,0,1,0,1,0,1,0,0,37.0,14.0,-0.0320204755913101,0.5204344237356182,0,1,0,1,-0.0002083333333333,0,0,39.0,1
CAN-ESGY1IJI90,2,1,0,1,2,0,0,2,3,-291.0,-350.0,1.1190700134444354,0.779112865650801,1,1,0,-1,-0.0036666666666664,0,0,29.0,1
CAN-CQL85QKN14,0,0,0,0,0,0,0,0,1,135.0,-478.0,-0.0429746591521695,0.5247975894566661,0,1,0,0,0.0001282051282052,0,0,0.0,0
CAN-VW94BYFHRS,1,0,1,0,1,1,0,0,1,-91.0,-40.0,0.1529708578412658,0.1879231748963202,1,0,0,0,0.0027380952380953,0,0,39.0,1
CAN-951YRIQW3Y,2,0,2,0,2,1,0,1,0,19.0,-112.0,-0.0614200607953763,1.428935234214677,0,2,0,1,-0.005595238095238,0,0,38.5,1
CAN-1MKCNQM8CT,2,1,0,1,2,0,1,1,3,-74.0,-363.0,0.7565750939752701,1.0407550895888766,0,2,2,0,-0.004,-1,0,16.0,0
CAN-42W13LFLZQ,1,0,1,0,1,0,1,0,4,-79.0,-29.0,0.0045000257030743,1.4476651314221698,0,1,-1,1,-0.003,0,0,4.0,0
CAN-79FVQOOKBW,3,2,1,0,2,1,1,1,3,-16.0,9.0,2.743717558189958,0.0330241374555184,1,0,2,0,-0.0108097165991902,0,0,28.666666666666668,2
CAN-4CBHWQ1F1L,2,2,0,0,1,2,0,0,2,-13.0,184.0,1.5535067633460649,-0.0998548549724861,0,0,0,0,0.0036752136752137,0,0,22.0,1
CAN-U0IB690PWT,2,1,1,0,2,1,0,1,0,-27.0,-145.0,0.7413713622423403,0.6571740212056221,0,1,1,0,-0.0002678571428572,0,0,24.5,1
CAN-6UI1GM8Q6M,2,1,1,0,1,0,0,2,1,-270.0,-30.0,0.6849889219319103,0.8571693691904676,1,0,1,1,-0.0001442307692308,0,0,24.0,1
CAN-MG8XYRNB7R,2,1,1,0,2,2,0,0,0,-135.0,-96.0,0.6508368477516575,0.4738066323047898,1,1,0,1,-0.0014285714285713,0,0,32.0,1
CAN-Z10A1WRYYU,0,0,0,0,0,0,0,0,0,46.0,46.0,-0.0007173296108422,-0.0028474813613714,0,0,0,0,0.0,0,0,0.0,0
CAN-ZCVRZGDVZO,1,1,0,0,1,1,0,0,2,-185.0,20.0,0.479989299256701,-0.2837102542147607,1,-1,0,1,0.0018333333333333,1,1,49.0,1
CAN-90EPRXIVM2,1,1,0,0,1,0,1,0,2,-70.0,158.0,0.7394768671680478,-0.3210220276377383,1,0,0,-1,-0.001,1,0,34.0,1
CAN-70O6X3U5EE,1,1,0,0,1,1,0,0,1,-245.0,100.0,1.6246653514654743,-0.3548773988305451,2,0,1,0,0.0025641025641025,0,0,20.0,0
CAN-ZTPKFDD2I5,1,0,1,0,1,0,0,1,0,188.0,-94.0,-0.6133931727827665,0.3808609125359888,-1,1,0,0,9.52380952381482e-05,0,0,16.0,0
CAN-KJDT7PHHNR,2,2,0,0,2,0,0,2,1,-337.0,-185.0,1.6422999178254665,0.5011238481837359,2,1,0,0,0.000576923076923,0,0,18.5,1
CAN-3WGSA16VB0,1,0,1,0,1,0,1,0,0,152.0,-102.0,-0.1152705568677066,0.505549438323027,0,1,0,0,-0.0004395604395605,0,0,34.0,1
CAN-I7ALBD8N6D,2,2,0,0,2,1,0,1,0,-11.0,41.0,1.1906162100729594,-0.2525139505179721,1,-1,1,0,0.0015734265734266,-1,-1,43.5,2
CAN-A002XBYABO,1,1,0,0,1,0,1,0,0,-66.0,22.0,0.6316946862701789,-0.1777941629249688,1,0,0,0,0.0018406593406593,0,0,28.0,0
CAN-DJ67L9VTNZ,1,1,0,0,1,0,0,1,1,-133.0,48.0,1.3540393638531227,-0.0781279696254673,2,0,1,0,0.0027692307692308,0,0,29.0,0
CAN-S2HIC9MUFO,1,0,1,0,1,0,0,1,0,15.0,-59.0,-0.1274735104781341,0.7025042251568684,0,1,0,0,-0.0002747252747252,0,0,35.0,1
CAN-6GEGC7ZW6I,2,1,1,0,2,0,0,2,0,-161.0,15.0,0.7347545872015857,0.5865948060959225,1,1,0,1,0.0005357142857143,0,0,31.5,1
CAN-N4QFJS875I,1,1,0,0,1,0,1,0,1,-740.0,146.0,1.2033574338060298,-0.3302242504404937,1,0,0,0,-0.000595238095238,0,0,38.0,1
CAN-11R1839U50,2,0,2,0,2,0,1,1,1,49.0,-142.0,-0.7666036998443428,2.2689297279257667,-2,3,0,1,0.0020432692307691,0,0,25.5,0
CAN-EU4R3SDM2F,1,1,0,0,1,0,1,0,0,-33.0,24.0,0.5525998342214464,-0.0052584882340042,0,0,0,0,-0.0003205128205128,0,0,34.0,1
