candidate_record_id,t0__address_history,t0__external_context_signals,t0__license_id_events,t0__vehicle_title_events,t0__work_location_signals,t1__evidence_update_stream
CAN-1S2JC7IZ8D,3,3,3,3,2,2
CAN-2PILYQINQ1,3,3,3,3,2,0
CAN-YH3426AW60,3,3,3,3,2,2
CAN-KDPXX7CZO4,3,2,3,3,2,2
CAN-BCLJSXQAK2,3,4,3,3,2,2
CAN-8PLXJH08ON,3,3,3,3,2,1
CAN-VAU8R6FSWU,2,3,3,3,2,2
CAN-GMURFOAW1Y,3,2,3,3,2,1
CAN-P84HEDSXL6,3,3,3,3,2,1
CAN-OYTCUDD3KL,4,5,4,4,3,3
CAN-YR6I3PD23Z,0,0,3,0,0,0
CAN-AQTRL7FPZ0,3,3,3,3,0,2
CAN-OPQM8L5E74,5,3,3,5,2,1
CAN-T4RVKHUVW7,3,3,3,2,2,1
CAN-7TMD3U0DF0,3,3,3,2,0,1
CAN-RPC6HVW4XE,3,3,3,3,2,1
CAN-GJHAPKHMVP,3,3,3,3,1,2
CAN-N8OV8CVYUE,3,3,3,3,2,1
CAN-U39JDIYJ3D,3,3,3,3,1,1
CAN-NIY52JWB4E,3,3,3,2,2,2
CAN-VIGRTKNKUJ,1,5,3,5,2,2
CAN-AAKO39Y5RD,3,2,3,3,2,1
CAN-U3LU2C5HZF,3,3,3,2,2,2
CAN-HVMQCC3H42,1,3,3,3,2,1
CAN-I0EK2D8J4V,3,3,3,3,1,2
CAN-FLLE4X5TE4,3,3,3,3,2,3
CAN-CNQ9JAZ5D9,3,3,3,2,2,2
CAN-I25Z744R3A,2,2,3,3,1,1
CAN-U1K1IZIC5O,3,3,3,3,2,1
CAN-RDAQV5IOEU,3,2,3,2,2,1
CAN-AHT4EZLP2J,3,3,3,3,1,2
CAN-CSF9T1E3QB,2,2,3,3,2,1
CAN-VZFU90A1BP,3,3,3,3,2,2
CAN-EP5C0EGQS4,2,3,3,2,2,1
CAN-9SIR1HGW1V,2,2,3,3,2,1
CAN-OQ193H7X27,3,2,3,3,2,2
CAN-O3V6A2BGCW,3,3,3,3,2,2
CAN-GTO7DL6TSY,3,2,3,2,2,1
CAN-2B93PKTKMT,2,2,3,3,2,2
CAN-GCEPUT3R29,3,2,3,2,2,1
CAN-9NAIUNPIFI,4,3,3,3,2,2
CAN-C7V6APBZ7Y,3,2,3,2,2,1
CAN-MNXTKGBY2G,2,3,3,3,2,2
CAN-NE3HQH6I3H,3,3,3,3,1,2
CAN-A0LE4CA6CD,3,2,3,3,2,2
CAN-JZNGRNZLUM,3,3,3,3,2,0
CAN-ZTYKTIOVFE,4,2,2,4,2,2
CAN-YVA8EP8H42,3,3,3,2,2,2
CAN-EBSA4VTO8W,3,3,3,3,2,2
CAN-XUXFVG24CF,3,3,3,3,2,2
CAN-MHEJQXCL2Y,3,3,3,4,3,1
CAN-KFZG4PXH4E,3,3,3,4,2,1
CAN-KYCPQKHQ6N,2,3,3,3,1,1
CAN-E93GOF2YRD,3,3,3,3,2,1
CAN-NRCDKDTEUY,3,3,3,3,2,2
CAN-ER7LQAX0MX,3,3,3,3,2,1
CAN-QX1PVC8RFH,3,3,3,2,2,2
CAN-1IPYMUVCE7,3,1,3,3,2,1
CAN-4UQPHD4D24,2,2,3,3,2,1
CAN-MOSUJL8SC3,3,2,3,1,2,0
CAN-W6BD5OJFA1,3,3,3,2,2,2
CAN-LC77XZF8LY,3,3,3,3,2,1
CAN-9L4MEEGMPF,2,3,3,2,2,2
CAN-IFX2JWCONU,3,2,3,3,2,2
CAN-E6X7L2RBAA,3,3,3,3,2,1
CAN-EFH49Q40QG,3,2,3,1,2,1
CAN-WTVCR05C74,3,3,3,3,2,1
CAN-C20JTOZEDZ,3,2,2,4,1,0
CAN-U1MPT9QOQU,2,3,3,3,2,2
CAN-2GZD8FDC0O,3,3,3,1,2,1
CAN-7XYEF7BDBZ,3,3,3,3,2,2
CAN-LYDREQR1ZH,3,3,3,1,2,1
CAN-9QV08LMBX9,3,2,3,3,1,0
CAN-J082YFLM89,3,3,3,2,1,0
CAN-USONVBDH1O,3,3,3,3,2,2
CAN-NA0V2EE96R,2,3,3,3,2,2
CAN-TZZFS4Q2T1,2,2,3,3,2,1
CAN-C0JQSL25TM,3,3,3,2,2,1
CAN-IYN1R5LISF,2,2,3,3,2,2
CAN-NZG8WJYGXD,2,2,3,3,2,1
CAN-FKUIGULLZA,3,2,3,3,1,1
CAN-N8TI3686UV,3,3,3,2,2,1
CAN-K9H5U4S2V2,3,3,3,3,2,1
CAN-LK1MGDWWKG,3,2,3,2,2,2
CAN-B229X82V9D,3,3,3,3,2,2
CAN-0NQBTR1APE,3,3,3,3,2,1
CAN-M4Z6PHO7OM,4,4,3,4,2,2
CAN-Q18GD4637E,2,2,3,2,2,2
CAN-C6UHKTNY4D,2,2,3,3,1,2
CAN-62N4R51JXV,3,3,3,3,2,2
CAN-16O0CL3YZ3,2,2,3,3,1,2
CAN-A84YDH6FLM,1,3,3,3,1,2
CAN-5MUL69LVCR,3,3,3,3,2,2
CAN-VWWBH9KRJE,3,3,3,3,1,1
CAN-0BVCA35348,3,3,3,3,1,2
CAN-SYB71JMQYC,3,1,3,3,3,2
CAN-BMROISATCE,3,3,3,3,2,1
CAN-S4P4P1A6BN,3,3,3,3,2,1
CAN-YKM9EPGCP0,3,3,3,3,2,2
CAN-PZ1HFK7Z8B,1,3,3,3,2,2
CAN-YP9W89R8A9,3,3,3,3,2,2
CAN-IIFO16XJ4Z,3,2,3,3,2,1
CAN-U4G0OZZEKC,2,2,3,3,1,1
CAN-B3HH5OU5NU,3,2,3,3,1,1
CAN-LBQPAWQQA3,4,3,3,4,2,2
CAN-43BAKAZM6B,3,3,3,3,2,1
CAN-AJ4UVV1NVG,2,3,3,3,1,2
CAN-8YNV7RBGNO,0,0,3,0,0,0
CAN-QLJDLCH732,2,3,3,3,2,1
CAN-IFIRAPKDIN,2,2,3,2,2,2
CAN-2CIMDDMATJ,2,3,3,3,2,2
CAN-JGDYJN8B9I,4,3,3,3,2,1
CAN-N7X6DI17BL,4,4,3,3,2,4
CAN-SPAVDFG3DZ,3,3,2,2,2,1
CAN-3O7Y5QKP6T,3,3,3,3,2,1
CAN-M6NYOI26M5,3,2,3,3,1,2
CAN-JB786W62FX,2,3,3,2,2,0
CAN-6M63SJVQ79,3,3,3,3,2,2
CAN-GCA0IPTJ1B,2,3,3,3,2,0
CAN-4PGLUX8BAK,3,2,3,3,2,2
CAN-CY40P2QF7B,3,3,3,3,2,2
CAN-CDRJV6ABTQ,4,5,3,3,2,2
CAN-ELVNR2T34J,3,3,3,3,2,2
CAN-S1QO7BQGGM,2,3,3,2,2,1
CAN-3NF7ASBA7M,3,3,3,3,2,2
CAN-3JJ26TUJCM,3,2,3,3,2,1
CAN-DXPPCJI6YU,3,3,3,3,2,1
CAN-URXOD6OKEP,3,4,3,3,2,0
CAN-SI8X61EC26,3,3,3,3,2,2
CAN-K3RNNLVQBN,3,2,3,2,2,1
CAN-ENFFKT35SI,2,2,3,3,2,1
CAN-VSNTB08SUH,3,2,3,2,2,1
CAN-RTEMRKB72U,3,2,3,1,1,1
CAN-TW00APHYZ9,2,3,3,3,1,2
CAN-7UQ40SSRBR,2,3,3,3,2,1
CAN-A1QHLZGTUR,3,3,3,3,1,1
CAN-KH4JWGNX3Q,3,3,3,3,2,1
CAN-PCSE0E5B83,2,2,3,3,2,2
CAN-SQZFO4NOO5,3,3,5,3,2,1
CAN-UX0ZMWAXND,2,3,3,2,2,2
CAN-WIEGSCL529,3,3,3,2,2,2
CAN-E0J97P1TR0,3,2,3,2,2,2
CAN-0G90RGH1AY,6,3,3,4,3,1
CAN-0ZNWYOR3Q8,3,3,3,3,2,2
CAN-LEG06BXELA,3,3,3,3,2,2
CAN-8VI5A3FYJA,3,3,3,3,1,2
CAN-6JIVHT8URU,3,3,3,3,1,2
CAN-2DZDWUT2J3,3,3,3,3,2,1
CAN-EJU4F26G1Y,3,3,3,3,2,2
CAN-AOUXVRZEJ2,3,3,3,2,2,1
CAN-79E12OEQG3,4,3,3,4,2,2
CAN-H38RVII7BG,3,3,3,3,2,2
CAN-UA7PGRX2RS,2,3,3,3,1,0
CAN-EU5G04PJSG,3,3,3,3,2,1
CAN-OW563Z426H,3,3,3,3,2,0
CAN-504G8RC30P,3,2,3,3,2,2
CAN-DCICFD0ALU,3,3,3,3,2,0
CAN-7TLIH7TC8D,3,3,3,3,2,0
CAN-42SNN2OLHS,3,3,3,3,2,2
CAN-I0T37WIFVI,3,2,3,3,2,2
CAN-391U64SZ2Q,3,4,5,3,2,0
CAN-O1NW6Q2QRI,2,2,3,2,2,1
CAN-UVG366PFKZ,3,3,3,3,2,1
CAN-M5R9FUK07M,3,3,3,4,2,0
CAN-BXIHC3GTOR,3,3,3,2,2,1
CAN-H7ZD0TRQ3X,6,5,4,8,2,3
CAN-61S7BG374E,3,3,3,3,2,2
CAN-LN9VOZOLEY,3,3,3,3,2,2
CAN-Q393M7L1KG,4,2,3,3,2,1
CAN-OSPND86FED,3,3,3,3,2,0
CAN-LGK86FRA2U,2,2,3,3,2,2
CAN-B5CTH9K2T0,3,3,3,2,1,2
CAN-NUBKSG4NPM,3,3,2,3,2,2
CAN-4Y89QHCB6S,3,3,3,3,2,2
CAN-NM6JIEOJB6,3,2,3,3,2,1
CAN-RY8EAUU7VB,3,3,3,3,2,2
CAN-7SV09LDSDB,3,3,3,3,2,0
CAN-SVX0TSLQK1,3,3,3,3,2,0
CAN-WK6D0UUJO8,3,3,3,2,1,1
CAN-N3DW5NLUQO,5,5,3,6,2,4
CAN-3PSKKCSZB5,3,3,3,3,2,2
CAN-AXE3PHV4HJ,3,4,3,3,3,1
CAN-1EGTLNKU03,3,3,3,3,1,1
CAN-3T6XV8V9AI,3,3,3,2,1,1
CAN-DZGRAKHWIK,2,2,3,3,2,1
CAN-2QSJ8E79HL,3,3,3,2,2,1
CAN-SAASNZVVX0,4,4,4,3,2,2
CAN-VOZB8BTMP0,1,2,3,3,2,1
CAN-RC3MKFW2IP,3,3,3,3,3,2
CAN-A5A6UAY6H2,2,3,3,3,2,2
CAN-4MZCL9KVZ0,3,3,3,2,2,2
CAN-HGMN8ES0WC,3,3,3,3,2,1
CAN-65NPSOFP24,3,4,3,3,4,3
CAN-QH53R4F7TG,3,3,3,2,2,1
CAN-XOLROE3MD8,2,3,3,3,1,1
CAN-7ZA244JR9F,2,3,3,3,2,0
CAN-2BIRFB3YNO,3,2,3,3,2,2
CAN-GIYN0K7FXH,3,3,3,3,2,2
CAN-8F7Q0OYYVI,3,4,3,2,2,2
CAN-9L1G7YPBBL,3,3,3,3,2,1
CAN-84ZBR7HTVB,2,2,3,2,2,2
CAN-IQUY052VBV,3,3,3,2,2,1
CAN-VDBBB1U640,3,3,3,3,2,2
CAN-OP7CLHW9J1,2,3,3,3,2,1
CAN-AA9CQUQEKZ,3,3,3,3,2,2
CAN-M434M8Z4QD,3,3,3,3,2,1
CAN-U7QJ3CCS90,3,3,3,3,2,2
CAN-LWOIETYT5J,3,3,3,3,2,2
CAN-45WJSXDMCY,5,5,3,5,5,2
CAN-RJ9PZQU4NX,3,3,2,2,2,2
CAN-3FL2F1YJAN,3,3,3,2,2,2
CAN-93E2CR35YX,3,2,3,3,1,1
CAN-B9OULJSRT0,3,2,3,3,2,2
CAN-ECH1IQFNHQ,2,3,3,3,2,2
CAN-P2M38TLIDO,3,3,3,3,2,2
CAN-PKN1FL9LDI,2,3,3,2,0,2
CAN-TRKU605YF9,2,3,3,3,2,2
CAN-4BO64LTUFY,1,3,3,2,2,1
CAN-DIWEFXFAJT,3,3,3,4,2,2
CAN-TQT5ARBSKW,3,3,3,2,1,1
CAN-AHTYLIE2O4,3,3,3,3,2,2
CAN-2I29DQ1EDZ,3,2,3,3,1,2
CAN-SDY2IBJK7X,3,3,3,3,2,2
CAN-7WTCQXFXKT,3,3,3,4,2,2
CAN-NA2K6MYMPB,3,3,3,3,2,1
CAN-JLCWZ7WJDM,3,3,3,3,2,2
CAN-F5E3YLUA8E,3,3,3,3,2,1
CAN-TGYAPM4W7Q,2,3,3,2,2,1
CAN-YFT1AMQOQQ,3,3,3,3,2,2
CAN-V01X4AEVR3,2,3,3,2,2,1
CAN-IUOZXA7YZ4,1,3,3,3,1,2
CAN-TSZR8ZUUK7,3,3,3,3,2,0
CAN-XSR5VGWBLU,3,2,3,2,2,1
CAN-P80VP6DOEF,3,3,3,3,2,1
CAN-DH30SZCA6M,3,3,3,3,2,1
CAN-2EWAC6D7SN,3,3,3,3,2,2
CAN-4WFQFI5HB1,3,3,3,2,2,1
CAN-ZD6N4HMT18,3,2,3,3,2,2
CAN-VS6FWP4UT8,3,3,3,3,2,2
CAN-XJZINQ2HQX,3,3,3,3,2,2
CAN-86SD3AT1J9,3,3,3,2,2,2
CAN-A1O43B2X6X,2,2,3,3,2,2
CAN-QQWCY0QXX0,3,3,3,3,2,2
CAN-ECN7BT8LKP,3,2,3,3,2,1
CAN-17B64O1XIX,2,2,3,2,2,2
CAN-6PCB645XOU,3,3,3,3,2,0
CAN-UR5JROBJOX,3,3,4,3,2,0
CAN-JKELWXW559,2,2,3,2,2,2
CAN-QXS1YIUF55,3,3,3,3,2,2
CAN-QDNYH18JEG,2,3,3,2,2,2
CAN-F4IJYBOADP,1,4,3,3,2,1
CAN-2O3WI6WP8C,3,3,3,3,2,2
CAN-QDGHKOU1BM,2,3,3,1,2,1
CAN-J1TATTI0LR,3,2,3,3,2,2
CAN-77ZU0257K6,3,3,3,3,2,2
CAN-LAANOGFZG5,4,5,5,3,3,3
CAN-UELBPV6W9Y,2,3,3,2,1,2
CAN-J408Z09TJG,3,3,3,3,2,2
CAN-ZYYKU4YBMI,3,3,3,3,2,2
CAN-JR4Q3MN3NF,3,2,3,3,2,2
CAN-6BZIG68CZB,3,3,3,3,2,0
CAN-F3BGQT3YTV,2,3,3,2,1,1
CAN-FK4D6C4H4Q,3,3,3,3,2,1
CAN-QBZOB2Z0W7,2,3,2,3,1,2
CAN-ULCXVLSHHM,3,2,3,2,2,1
CAN-TLDKKGVKRM,3,2,3,3,2,2
CAN-PPGX1W5IMM,2,2,3,3,2,1
CAN-EP8I7T7Z88,2,2,3,2,2,2
CAN-ONAADKCB64,3,3,3,3,2,1
CAN-Z804LSCG5T,2,2,3,3,2,0
CAN-6XAR3SOSGA,3,3,3,3,2,2
CAN-ITPAD3ZF7O,3,3,3,3,2,1
CAN-XE5TJIVEQJ,2,3,3,3,2,0
CAN-YG23S8XK38,3,3,3,3,2,2
CAN-OKIQY50C4Z,2,3,3,3,1,2
CAN-V6DAKH5L68,3,3,3,2,2,2
CAN-0T5ZH0WG8M,3,3,3,3,2,2
CAN-01CROE5BGB,3,3,3,3,2,1
CAN-T7AF4PD15Y,3,3,3,3,2,1
CAN-PU6QTQNT61,3,1,2,3,2,1
CAN-PA1PEAQ0D3,3,3,3,3,2,1
CAN-UTKQTV70WD,3,3,3,3,2,2
CAN-4H1I2G979H,3,2,2,3,1,1
CAN-U52DXBF4LB,3,3,3,3,2,0
CAN-MH0S0FED3H,3,3,3,2,2,0
CAN-FWCXT2NXTG,3,3,3,2,1,2
CAN-EVAEERE8F7,3,3,3,2,2,1
CAN-51IA09BO8Q,3,3,3,3,2,2
CAN-MVQWIL33RX,5,3,4,3,2,2
CAN-V47BDLPFRO,3,3,3,3,2,1
CAN-1WYB64EZCU,3,3,3,3,2,1
CAN-6ZDVO4NZ08,3,3,3,3,2,1
CAN-ZGCJ261VYL,2,3,3,3,1,2
CAN-OW4TQW05IG,3,3,3,3,2,0
CAN-J6BMQE1MC4,3,3,3,3,2,2
CAN-LJ2F6Z4ZBP,2,2,3,3,1,1
CAN-HY110Q9AX5,3,2,3,3,2,2
CAN-0YCLDWRI85,3,3,3,3,2,2
CAN-47TACS09MD,4,3,3,3,2,2
CAN-TWHPMWRQQC,3,2,3,3,1,1
CAN-G2162KE9GS,3,3,3,3,2,2
CAN-MDL7F3RLUA,2,3,3,3,1,1
CAN-GZE4Z1IMPP,3,3,2,3,2,2
CAN-430EWRCZYF,2,3,3,3,1,1
CAN-A2YJ4UZOX9,2,3,3,3,1,1
CAN-DNCTJ1OWSB,3,2,3,3,2,1
CAN-QKHU84Z4M3,3,3,3,3,2,2
CAN-1UOLHOGT9U,3,2,3,3,1,1
CAN-TSKI3MLR3W,1,3,3,1,2,1
CAN-SOS4X8464V,3,3,3,3,2,0
CAN-84DZOXKS3A,4,3,3,4,2,1
CAN-WJS7R7PP5E,3,3,3,3,2,2
CAN-SU7IVM1N1O,3,2,3,2,2,1
CAN-MQ54CUHLUV,2,3,3,3,2,2
CAN-A2XXX6UJ1X,2,2,3,3,2,1
CAN-PFZ6QPDC4J,3,3,3,3,2,0
CAN-NIV0SAMXPN,3,3,3,3,2,2
CAN-JFO9228KMN,3,3,3,3,2,2
CAN-CU7C6V3Q5M,2,2,3,3,2,1
CAN-RWJGL50GYQ,3,2,3,3,2,0
CAN-KSBEIAKUZZ,3,3,3,3,2,0
CAN-VQ1Z9Q6M3Z,2,2,3,3,2,1
CAN-CIULNDGSCI,3,3,3,3,2,0
CAN-L2RB21MZW0,3,3,3,2,1,1
CAN-7O6X38UAQO,3,3,3,3,2,2
CAN-X3M1YX85W1,2,2,3,3,2,1
CAN-BRU2WWNJ5L,3,2,3,3,2,2
CAN-3N47NNYPLE,2,3,3,3,2,1
CAN-Z9ZX5F9G2U,2,3,3,2,2,2
CAN-96FRBRP89B,2,2,2,3,2,2
CAN-3R133W2FZA,3,3,3,2,2,2
CAN-A2GUA1ALWO,3,3,3,3,2,2
CAN-SM7L4KNII5,3,3,3,3,2,1
CAN-FKICZRHRIR,3,3,3,2,2,1
CAN-Z2ID4WQDXK,3,2,3,3,2,1
CAN-K6NLNYVE3N,2,3,3,3,2,2
CAN-TUOP1K8R8S,2,1,2,3,2,0
CAN-6YD6X8CQGD,2,2,3,3,0,2
CAN-GAEW70FJTA,3,2,3,3,1,2
CAN-0XG23HN6WH,3,2,3,3,2,2
CAN-38RXEEML10,3,3,3,2,2,1
CAN-EYXYW6IDD1,1,3,3,3,2,1
CAN-NR1DZ7B7CZ,3,3,3,3,2,2
CAN-ID4FOAKCU4,3,3,3,3,1,1
CAN-0DFL8ZCZII,3,3,3,3,2,1
CAN-N1YJ94SO70,3,3,3,3,2,2
CAN-TPLC6T7D7A,3,2,3,3,1,1
CAN-PR741UYUYO,3,3,3,3,2,1
CAN-6S2BVBN7JQ,3,2,3,3,2,2
CAN-M21HM68PC5,2,2,3,3,1,1
CAN-BF6KQJQ7F8,3,3,3,3,2,2
CAN-T5VH6WHET1,3,3,3,3,2,2
CAN-X0Q4BXKK66,3,3,3,1,2,2
CAN-JDXIVH8WIH,3,3,3,2,2,2
CAN-PITQF9TMLZ,3,3,3,3,2,2
CAN-1MP66M13U2,3,2,3,3,1,1
CAN-K8GI4G7BXN,3,3,3,3,2,1
CAN-8J8F3RJGCO,3,3,3,3,2,2
CAN-47B5ZVTGT3,3,2,3,2,1,1
CAN-ZW8E08QW1L,1,3,3,3,3,1
CAN-DY8HUZBZ76,3,3,3,3,2,2
CAN-PVQJQBOFM4,3,3,3,3,2,2
CAN-BROOVRM51Y,2,2,3,3,2,2
CAN-LRIPH7FITR,3,2,3,3,2,1
CAN-EBO909DKDP,3,2,3,2,1,2
CAN-ET8R2H991C,3,3,3,2,1,1
CAN-38GOS8DYMH,1,3,2,3,2,0
CAN-CRETZGUS2A,2,3,3,3,2,2
CAN-6PFCAV0MBW,3,3,3,3,2,2
CAN-JL6FR7HBJU,3,3,3,3,2,1
CAN-5C5W4DSGRA,3,3,3,3,2,2
CAN-DHCNW5KB98,2,3,3,3,1,2
CAN-QR0U0T0EQC,3,3,3,3,2,1
CAN-U6FIO8L5I9,3,2,3,3,2,1
CAN-G5BDVERMKT,2,3,3,3,2,1
CAN-A0V20CI90P,2,3,3,3,2,2
CAN-2EJNI9XNSY,2,3,3,2,2,2
CAN-TA3Z0JI46R,3,3,3,2,2,1
CAN-7D3RD3LH5E,3,3,3,4,0,2
CAN-TB6SFR5MHW,3,3,3,3,2,2
CAN-CHNF0HSAJC,3,3,3,3,2,0
CAN-V6DG8MKZD6,3,2,3,3,2,2
CAN-A3XSZZT92O,3,3,3,3,1,2
CAN-NB2FZHVYAC,3,2,3,3,1,2
CAN-GCFXYEM5TB,2,3,3,3,1,1
CAN-RA080QSD2J,3,3,3,3,2,2
CAN-Y1ONULRYLB,3,3,3,3,2,1
CAN-3WNS25COC1,2,2,3,2,2,2
CAN-GT50ZZKLJ6,3,2,3,3,2,0
CAN-J4UI91CPF0,3,3,3,2,2,2
CAN-HNZYVYS3O2,4,3,3,2,2,0
CAN-KPQ1RPIV18,3,3,3,2,2,2
CAN-CKZVJSRD5M,4,2,3,4,2,2
CAN-DCOXCIAQZR,3,3,3,3,1,1
CAN-NB3UHXBXYG,3,3,3,3,2,2
CAN-33Z9IRZC9A,3,3,3,3,2,1
CAN-GDGCWHJZVC,3,3,3,3,1,1
CAN-5RHGLFS4OE,3,3,3,3,2,1
CAN-ZIZJNT64CD,3,3,3,3,2,2
CAN-5NDVCMGUCG,3,3,3,3,2,0
CAN-ZDKTVXT8VL,3,3,3,3,2,2
CAN-D1NF7K6QPX,2,2,3,3,2,1
CAN-IM97R1QH9S,2,3,2,1,2,0
CAN-GAKEA33KPY,3,3,3,3,2,1
CAN-OBBI2MAAYI,3,2,3,2,1,1
CAN-EBAYWEE4YC,3,3,3,3,1,2
CAN-A31XZ57Q45,3,3,3,3,2,0
CAN-WVXRA7CDYV,3,3,3,3,2,2
CAN-R7SZZACEJY,1,3,3,3,2,1
CAN-3BFKTX6WE4,3,4,6,4,2,3
CAN-0JFSPVX61Z,2,3,3,3,1,2
CAN-9RQNHZJJGH,3,3,3,2,1,2
CAN-BX6JPROTL2,3,3,3,3,2,2
CAN-E55C3U4APG,3,3,3,2,2,2
CAN-KHKC27VQIE,2,3,3,2,3,2
CAN-CE7VL9JKEO,3,3,3,3,2,1
CAN-QQXBJU6M6L,2,3,3,2,2,1
CAN-MBR8RYQZIG,3,2,3,3,2,0
CAN-SM4GSRG8E6,2,3,3,2,2,2
CAN-VHJ66NZG2D,2,3,3,2,2,2
CAN-UFBM07OU17,2,3,3,4,2,1
CAN-UTC9HKKQZA,3,3,3,3,2,1
CAN-9R6S71CA96,3,3,3,3,2,1
CAN-108SJHKKA1,3,3,3,2,2,2
CAN-OEFG2D9G65,2,2,3,3,2,2
CAN-YQVATAQHNI,3,3,3,3,1,1
CAN-WNW61S16BO,3,3,3,3,2,1
CAN-O88Y2Z99CD,3,2,3,2,2,2
CAN-6ETC7CRQHN,3,3,3,5,3,2
CAN-V0EOBWD5DI,3,3,3,3,1,1
CAN-2ZHDJJTFV6,3,4,3,4,2,3
CAN-7YDCVZAEDR,3,3,3,3,2,1
CAN-N4PM9P7UDL,2,3,3,3,2,2
CAN-CIMENREHE5,3,3,3,2,2,2
CAN-8RJB8EXQA9,2,2,3,3,2,1
CAN-YY8IP43S5U,3,3,3,3,2,1
CAN-2TMMZFTFF3,3,3,3,3,2,1
CAN-RXKKLU22W3,2,3,3,3,2,0
CAN-IATG5XYD84,3,3,3,3,2,0
CAN-JGFGWWOXFG,3,4,3,4,2,1
CAN-0IL2FYYN1X,3,2,3,2,2,1
CAN-9M3ZODNOJT,3,3,3,2,2,2
CAN-GRCFBC5Z4Q,3,3,3,3,2,0
CAN-DEIABDIKME,3,1,3,1,2,1
CAN-SPU4OMC4W2,3,3,3,2,2,1
CAN-86J6FNSDTF,3,3,3,3,2,1
CAN-DAPDZU7LLY,1,3,3,3,2,2
CAN-KH5RV1C5J5,2,3,3,2,2,2
CAN-X6Y7Y2FPZF,3,2,2,1,2,2
CAN-J3IQ77IU46,3,3,3,2,1,2
CAN-ZNX6HUZJCL,3,3,3,2,2,1
CAN-XUP5Y0W4RF,2,2,3,3,2,0
CAN-D3Z128KPF6,3,3,3,3,2,2
CAN-MTLA2ADHXB,4,3,3,3,3,1
CAN-O9A2KNXI4N,3,4,4,3,2,2
CAN-UDMWK5GMJN,3,2,3,3,2,1
CAN-QLZ4EKYKE8,2,3,3,3,2,2
CAN-ACD12DM3EQ,3,2,3,3,0,1
CAN-N1UJHSH4VK,3,3,3,3,1,2
CAN-5NNTGFGOCD,5,3,3,3,2,2
CAN-LV0I68XO0I,3,2,3,3,2,2
CAN-3D99WGLA9F,2,3,3,3,2,2
CAN-SXUJFFGR63,3,3,3,3,2,2
CAN-G88TNN62IQ,3,2,3,2,1,0
CAN-W8ZP3GO484,3,2,3,2,1,1
CAN-PED23QS633,3,3,3,3,2,1
CAN-W5R5SMR39Z,3,3,3,2,1,1
CAN-JVS9VHE1IE,2,2,3,3,2,1
CAN-WR2Y3V61K8,3,3,3,3,2,1
CAN-RUCNMBX8PL,3,2,3,2,1,1
CAN-WND5745Q8I,3,3,3,3,2,1
CAN-9NO7994ZHR,3,3,3,2,2,2
CAN-QDEJ63RFTL,2,2,2,3,2,1
CAN-JEZTW2DL4Z,3,3,3,3,2,2
CAN-EQJNI8CNTQ,3,3,3,3,1,1
CAN-3SIQKXXFE9,3,3,3,3,2,2
CAN-JJT5NG93HR,3,2,3,2,2,2
CAN-2CUG9EGHUS,3,3,3,3,2,1
CAN-7RTPE4E3ZI,2,2,3,3,0,2
CAN-UYCXX0K17X,3,2,3,2,1,0
CAN-ZUI284J2I1,3,3,2,2,2,2
CAN-DVU1ZUA3G0,3,3,3,3,2,1
CAN-L02Y878NEQ,3,3,3,4,2,1
CAN-K2EFX81CMW,3,2,3,3,2,1
CAN-M0OKXDH6R5,3,3,3,3,2,1
CAN-7RWHIGFZA9,2,3,3,2,2,2
CAN-7TJJK3L0GK,3,2,3,3,2,2
CAN-KU7N0RXJNY,3,3,3,2,0,2
CAN-ZK241KRAXA,3,3,2,3,2,2
CAN-A7W1PUQWAO,3,3,3,3,2,2
CAN-JCJ4KVVABZ,1,2,3,3,2,1
CAN-WDSF8ZS6JX,3,2,3,3,2,1
CAN-M8D1FDY7TJ,1,3,3,3,2,1
CAN-OLS79DRUVO,3,3,3,3,2,2
CAN-BUKRSYM8UR,3,2,3,2,2,1
CAN-3E8HXI8SXR,3,2,3,3,2,2
CAN-LPG4GN9X77,3,2,3,2,2,0
CAN-IT3JOY1B92,3,3,3,2,2,2
CAN-UHZAGTMVFA,3,3,3,3,2,1
CAN-LXQB5O145Z,3,3,3,3,2,2
CAN-G6YBRQTA02,0,0,3,0,0,0
CAN-MPGR0FUPEM,3,3,3,4,2,1
CAN-2JQFA5RSOD,1,3,3,2,1,2
CAN-3MK0W4XQ7R,3,3,3,3,2,1
CAN-6CRXHAUU3Q,3,3,2,2,2,1
CAN-39QYX8VDH0,3,3,2,3,1,2
CAN-AVIS3KWA4G,4,4,3,3,2,3
CAN-LMI5R7P0S6,2,3,3,3,2,1
CAN-7DCEDI7WII,3,2,3,3,2,1
CAN-657CBQH4J3,3,3,3,3,3,2
CAN-GECGRS0TBY,3,3,3,3,2,2
CAN-W4JS8O085R,3,3,3,4,2,2
CAN-BYZ6WQC9RE,3,3,3,3,2,2
CAN-VUKF53HBKJ,3,2,2,3,1,0
CAN-RAC3AUDPMW,3,3,3,3,2,0
CAN-052PI2BBIB,3,3,3,3,2,2
CAN-EO7J9O6VVJ,1,3,3,3,2,1
CAN-WTYOR82705,2,2,3,2,2,2
CAN-3V5XIQ8M0G,3,2,3,2,2,2
CAN-WG0J725BW8,3,3,2,3,1,1
CAN-Z812B96W5J,3,3,3,3,2,2
CAN-ZSSI697BN3,3,3,3,3,2,1
CAN-FGAD638GB1,2,3,3,2,1,2
